country,state,year,cancer_type,gender,incident_count,i_asr,mortality_count,m_asr
Australia,South Australia,1993,OESOPHAGEAL,P,76,5.1,60,4.0
Australia,Tasmania,1993,OESOPHAGEAL,M,28,13.5,22,11.6
Australia,Tasmania,1993,OESOPHAGEAL,F,11,4.6,9,3.6
Australia,Tasmania,1993,OESOPHAGEAL,P,39,8.7,31,7.1
Australia,Australian Capital Territory,1993,OESOPHAGEAL,M,6,10.2,8,13.9
Australia,Australian Capital Territory,1993,OESOPHAGEAL,F,3,3.7,2,2.2
Australia,Australian Capital Territory,1993,OESOPHAGEAL,P,9,6.1,10,6.4
Australia,Northern Territory,1993,OESOPHAGEAL,M,4,n.p.,1,1.0
Australia,Northern Territory,1993,OESOPHAGEAL,F,2,n.p.,0,0.0
Australia,Northern Territory,1993,OESOPHAGEAL,P,5,9.9,1,0.5
Australia,New South Wales,1993,THYROID,M,57,2.0,10,0.4
Australia,New South Wales,1993,THYROID,F,215,7.2,16,0.5
Australia,New South Wales,1993,THYROID,P,272,4.7,26,0.5
Australia,Victoria,1993,THYROID,M,27,1.2,9,0.5
Australia,Victoria,1993,THYROID,F,115,5.2,20,0.9
Australia,Victoria,1993,THYROID,P,142,3.3,29,0.7
Australia,Queensland,1993,THYROID,M,29,2.2,3,0.2
Australia,Queensland,1993,THYROID,F,93,6.4,3,0.2
Australia,Queensland,1993,THYROID,P,122,4.2,6,0.2
Australia,Western Australia,1993,THYROID,M,18,2.7,1,0.2
Australia,Western Australia,1993,THYROID,F,50,6.4,3,0.4
Australia,Western Australia,1993,THYROID,P,68,4.4,4,0.3
Australia,South Australia,1993,THYROID,M,12,1.8,4,0.5
Australia,South Australia,1993,THYROID,F,33,4.4,3,0.4
Australia,South Australia,1993,THYROID,P,45,3.1,7,0.4
Australia,Tasmania,1993,THYROID,M,6,2.8,2,1.0
Australia,Tasmania,1993,THYROID,F,11,4.7,1,0.4
Australia,Tasmania,1993,THYROID,P,17,3.8,3,0.7
Australia,Australian Capital Territory,1993,THYROID,M,3,2.6,1,0.6
Australia,Australian Capital Territory,1993,THYROID,F,4,3.1,2,2.2
Australia,Australian Capital Territory,1993,THYROID,P,7,2.9,3,1.6
Australia,Northern Territory,1993,THYROID,M,1,n.p.,0,0.0
Australia,Northern Territory,1993,THYROID,F,3,n.p.,0,0.0
Australia,Northern Territory,1993,THYROID,P,4,n.p.,0,0.0
Australia,New South Wales,1993,TONGUE,M,101,3.8,34,1.2
Australia,New South Wales,1993,TONGUE,F,28,0.9,22,0.7
Australia,New South Wales,1993,TONGUE,P,129,2.3,56,1.0
Australia,Victoria,1993,TONGUE,M,52,2.7,28,1.4
Australia,Victoria,1993,TONGUE,F,35,1.6,23,1.0
Australia,Victoria,1993,TONGUE,P,87,2.1,51,1.2
Australia,Queensland,1993,TONGUE,M,61,4.7,27,2.1
Australia,Queensland,1993,TONGUE,F,21,1.5,4,0.3
Australia,Queensland,1993,TONGUE,P,82,3.1,31,1.2
Australia,Western Australia,1993,TONGUE,M,23,3.1,11,1.6
Australia,Western Australia,1993,TONGUE,F,11,1.5,4,0.5
Australia,Western Australia,1993,TONGUE,P,34,2.3,15,1.1
Australia,South Australia,1993,TONGUE,M,20,3.1,10,1.6
Australia,South Australia,1993,TONGUE,F,5,0.6,3,0.3
Australia,South Australia,1993,TONGUE,P,25,1.7,13,0.9
Australia,Tasmania,1993,TONGUE,M,7,3.0,3,1.6
Australia,Tasmania,1993,TONGUE,F,3,1.2,0,0.0
Australia,Tasmania,1993,TONGUE,P,10,2.2,3,0.7
Australia,Australian Capital Territory,1993,TONGUE,M,3,2.7,1,1.0
Australia,Australian Capital Territory,1993,TONGUE,F,1,0.6,0,0.0
Australia,Australian Capital Territory,1993,TONGUE,P,3,1.6,1,0.5
Australia,Northern Territory,1993,TONGUE,M,2,n.p.,2,4.0
Australia,Northern Territory,1993,TONGUE,F,0,n.p.,0,0.0
Australia,Northern Territory,1993,TONGUE,P,3,n.p.,2,2.2
Australia,New South Wales,1994,MOUTH,M,99,3.6,33,1.3
Australia,New South Wales,1994,MOUTH,F,51,1.7,13,0.4
Australia,New South Wales,1994,MOUTH,P,150,2.6,46,0.8
Australia,Victoria,1994,MOUTH,M,69,3.5,18,0.9
Australia,Victoria,1994,MOUTH,F,41,1.8,14,0.6
Australia,Victoria,1994,MOUTH,P,110,2.6,32,0.8
Australia,Queensland,1994,MOUTH,M,49,3.7,15,1.3
Australia,Queensland,1994,MOUTH,F,26,1.8,10,0.7
Australia,Queensland,1994,MOUTH,P,75,2.8,25,0.9
Australia,Western Australia,1994,MOUTH,M,35,5.0,15,1.3
Australia,Western Australia,1994,MOUTH,F,11,1.5,10,0.7
Australia,Western Australia,1994,MOUTH,P,46,3.2,25,0.9
Australia,South Australia,1994,MOUTH,M,20,2.9,5,0.7
Australia,South Australia,1994,MOUTH,F,12,1.5,5,0.6
Australia,South Australia,1994,MOUTH,P,32,2.1,10,0.7
Australia,Tasmania,1994,MOUTH,M,7,3.2,2,0.9
Australia,Tasmania,1994,MOUTH,F,3,1.3,3,1.1
Australia,Tasmania,1994,MOUTH,P,10,2.3,5,1.1
Australia,Australian Capital Territory,1994,MOUTH,M,3,2.4,0,0.0
Australia,Australian Capital Territory,1994,MOUTH,F,2,1.9,0,0.0
Australia,Australian Capital Territory,1994,MOUTH,P,4,2.3,0,0.0
Australia,Northern Territory,1994,MOUTH,M,3,n.p.,2,2.2
Australia,Northern Territory,1994,MOUTH,F,0,n.p.,0,0.0
Australia,Northern Territory,1994,MOUTH,P,3,n.p.,2,1.2
Australia,New South Wales,1994,LIP,M,178,6.7,2,0.1
Australia,New South Wales,1994,LIP,F,52,1.7,2,0.1
Australia,New South Wales,1994,LIP,P,230,4.0,4,0.1
Australia,Victoria,1994,LIP,M,152,8.0,1,0.0
Australia,Victoria,1994,LIP,F,48,2.1,0,0.0
Australia,Victoria,1994,LIP,P,200,4.8,1,0.0
Australia,Queensland,1994,LIP,M,228,17.5,3,0.3
Australia,Queensland,1994,LIP,F,54,3.7,0,0.0
Australia,Queensland,1994,LIP,P,282,10.2,3,0.1
Australia,Western Australia,1994,LIP,M,78,11.0,1,0.1
Australia,Western Australia,1994,LIP,F,40,5.2,2,0.3
Australia,Western Australia,1994,LIP,P,118,8.0,3,0.2
Australia,South Australia,1994,LIP,M,58,8.9,1,0.1
Australia,South Australia,1994,LIP,F,31,3.7,2,0.2
Australia,South Australia,1994,LIP,P,89,6.1,3,0.2
Australia,Tasmania,1994,LIP,M,36,18.1,0,0.0
Australia,Tasmania,1994,LIP,F,11,4.2,0,0.0
Australia,Tasmania,1994,LIP,P,47,10.5,0,0.0
Australia,Australian Capital Territory,1994,LIP,M,10,10.4,0,0.0
Australia,Australian Capital Territory,1994,LIP,F,2,2.2,0,0.0
Australia,Australian Capital Territory,1994,LIP,P,12,6.0,0,0.0
Australia,Northern Territory,1994,LIP,M,1,n.p.,0,0.0
Australia,Northern Territory,1994,LIP,F,0,0.0,0,0.0
Australia,Northern Territory,1994,LIP,P,1,n.p.,0,0.0
Australia,New South Wales,1994,OESOPHAGEAL,M,181,7.0,184,7.3
Australia,New South Wales,1994,OESOPHAGEAL,F,99,3.0,100,3.1
Australia,New South Wales,1994,OESOPHAGEAL,P,280,4.9,284,5.0
Australia,Victoria,1994,OESOPHAGEAL,M,174,9.4,162,8.8
Australia,Victoria,1994,OESOPHAGEAL,F,113,4.8,104,4.3
Australia,Victoria,1994,OESOPHAGEAL,P,287,6.9,266,6.4
Australia,Queensland,1994,OESOPHAGEAL,M,114,8.8,98,7.9
Australia,Queensland,1994,OESOPHAGEAL,F,49,3.4,44,3.0
Australia,Queensland,1994,OESOPHAGEAL,P,163,6.0,142,5.3
Australia,Western Australia,1994,OESOPHAGEAL,M,58,9.4,50,8.2
Australia,Western Australia,1994,OESOPHAGEAL,F,34,4.5,22,2.9
Australia,Western Australia,1994,OESOPHAGEAL,P,92,6.8,72,5.3
Australia,South Australia,1994,OESOPHAGEAL,M,57,9.2,49,8.2
Australia,South Australia,1994,OESOPHAGEAL,F,26,3.0,17,1.9
Australia,South Australia,1994,OESOPHAGEAL,P,83,5.6,66,4.5
Australia,Tasmania,1994,OESOPHAGEAL,M,20,9.7,13,6.5
Australia,Tasmania,1994,OESOPHAGEAL,F,12,4.6,10,4.0
Australia,Tasmania,1994,OESOPHAGEAL,P,32,7.1,23,5.2
Australia,Australian Capital Territory,1994,OESOPHAGEAL,M,7,10.8,10,12.8
Australia,Australian Capital Territory,1994,OESOPHAGEAL,F,4,4.0,5,5.9
Australia,Australian Capital Territory,1994,OESOPHAGEAL,P,10,6.6,15,9.0
Australia,Northern Territory,1994,OESOPHAGEAL,M,4,n.p.,6,22.1
Australia,Northern Territory,1994,OESOPHAGEAL,F,2,n.p.,1,1.4
Australia,Northern Territory,1994,OESOPHAGEAL,P,6,10.0,7,10.9
Australia,New South Wales,1994,THYROID,M,76,2.7,11,0.4
Australia,New South Wales,1994,THYROID,F,212,7.1,12,0.4
Australia,New South Wales,1994,THYROID,P,288,4.9,23,0.4
Australia,Victoria,1994,THYROID,M,37,1.7,4,0.2
Australia,Victoria,1994,THYROID,F,110,4.9,14,0.6
Australia,Victoria,1994,THYROID,P,147,3.3,18,0.4
Australia,Queensland,1994,THYROID,M,31,2.1,3,0.2
Australia,Queensland,1994,THYROID,F,95,6.2,4,0.3
Australia,Queensland,1994,THYROID,P,126,4.2,7,0.3
Australia,Western Australia,1994,THYROID,M,19,2.6,3,0.6
Australia,Western Australia,1994,THYROID,F,50,6.2,5,0.6
Australia,Western Australia,1994,THYROID,P,69,4.4,8,0.6
Australia,South Australia,1994,THYROID,M,12,1.7,0,0.0
Australia,South Australia,1994,THYROID,F,50,6.8,4,0.5
Australia,South Australia,1994,THYROID,P,62,4.2,4,0.3
Australia,Tasmania,1994,THYROID,M,5,2.7,3,2.0
Australia,Tasmania,1994,THYROID,F,15,6.7,1,0.4
Australia,Tasmania,1994,THYROID,P,20,4.5,4,1.0
Australia,Australian Capital Territory,1994,THYROID,M,3,2.7,0,0.0
Australia,Australian Capital Territory,1994,THYROID,F,4,2.6,0,0.0
Australia,Australian Capital Territory,1994,THYROID,P,7,2.6,0,0.0
Australia,Northern Territory,1994,THYROID,M,0,n.p.,0,0.0
Australia,Northern Territory,1994,THYROID,F,4,n.p.,1,7.9
Australia,Northern Territory,1994,THYROID,P,4,n.p.,1,4.8
Australia,New South Wales,1994,TONGUE,M,90,3.4,48,1.7
Australia,New South Wales,1994,TONGUE,F,45,1.5,19,0.6
Australia,New South Wales,1994,TONGUE,P,135,2.4,67,1.2
Australia,Victoria,1994,TONGUE,M,56,2.8,26,1.4
Australia,Victoria,1994,TONGUE,F,37,1.6,12,0.5
Australia,Victoria,1994,TONGUE,P,93,2.2,38,0.9
Australia,Queensland,1994,TONGUE,M,44,3.3,19,1.4
Australia,Queensland,1994,TONGUE,F,27,1.8,13,0.9
Australia,Queensland,1994,TONGUE,P,71,2.5,32,1.2
Australia,Western Australia,1994,TONGUE,M,22,3.6,12,1.8
Australia,Western Australia,1994,TONGUE,F,11,1.5,4,0.5
Australia,Western Australia,1994,TONGUE,P,33,2.4,16,1.2
Australia,South Australia,1994,TONGUE,M,17,2.3,9,1.5
Australia,South Australia,1994,TONGUE,F,6,0.7,3,0.4
Australia,South Australia,1994,TONGUE,P,23,1.5,12,0.8
Australia,Tasmania,1994,TONGUE,M,6,2.8,4,1.8
Australia,Tasmania,1994,TONGUE,F,3,1.2,2,0.8
Australia,Tasmania,1994,TONGUE,P,9,1.9,6,1.4
Australia,Australian Capital Territory,1994,TONGUE,M,3,3.3,1,0.9
Australia,Australian Capital Territory,1994,TONGUE,F,0,0.3,0,0.0
Australia,Australian Capital Territory,1994,TONGUE,P,4,1.7,1,0.5
Australia,Northern Territory,1994,TONGUE,M,2,n.p.,1,2.3
Australia,Northern Territory,1994,TONGUE,F,0,n.p.,0,0.0
Australia,Northern Territory,1994,TONGUE,P,2,n.p.,1,1.3
Australia,New South Wales,1995,MOUTH,M,89,3.3,25,1.0
Australia,New South Wales,1995,MOUTH,F,69,2.2,14,0.5
Australia,New South Wales,1995,MOUTH,P,158,2.7,39,0.7
Australia,Victoria,1995,MOUTH,M,48,2.4,16,0.8
Australia,Victoria,1995,MOUTH,F,53,2.3,13,0.5
Australia,Victoria,1995,MOUTH,P,101,2.4,29,0.7
Australia,Queensland,1995,MOUTH,M,50,3.4,19,1.4
Australia,Queensland,1995,MOUTH,F,24,1.6,4,0.3
Australia,Queensland,1995,MOUTH,P,74,2.5,23,0.8
Australia,Western Australia,1995,MOUTH,M,29,3.7,19,1.4
Australia,Western Australia,1995,MOUTH,F,21,2.7,4,0.3
Australia,Western Australia,1995,MOUTH,P,50,3.2,23,0.8
Australia,South Australia,1995,MOUTH,M,17,2.4,8,1.0
Australia,South Australia,1995,MOUTH,F,16,2.1,4,0.5
Australia,South Australia,1995,MOUTH,P,33,2.3,12,0.7
Australia,Tasmania,1995,MOUTH,M,9,4.5,6,3.0
Australia,Tasmania,1995,MOUTH,F,4,1.7,2,0.7
Australia,Tasmania,1995,MOUTH,P,13,2.8,8,1.7
Australia,Australian Capital Territory,1995,MOUTH,M,3,3.1,0,0.0
Australia,Australian Capital Territory,1995,MOUTH,F,2,2.4,0,0.0
Australia,Australian Capital Territory,1995,MOUTH,P,6,2.8,0,0.0
Australia,Northern Territory,1995,MOUTH,M,3,n.p.,1,1.0
Australia,Northern Territory,1995,MOUTH,F,0,n.p.,0,0.0
Australia,Northern Territory,1995,MOUTH,P,3,n.p.,1,0.6
Australia,New South Wales,1995,LIP,M,171,6.6,3,0.2
Australia,New South Wales,1995,LIP,F,59,1.9,0,0.0
Australia,New South Wales,1995,LIP,P,230,4.0,3,0.1
Australia,Victoria,1995,LIP,M,169,8.6,4,0.2
Australia,Victoria,1995,LIP,F,67,2.8,0,0.0
Australia,Victoria,1995,LIP,P,236,5.5,4,0.1
Australia,Queensland,1995,LIP,M,225,16.0,2,0.1
Australia,Queensland,1995,LIP,F,57,3.7,0,0.0
Australia,Queensland,1995,LIP,P,282,9.6,2,0.1
Australia,Western Australia,1995,LIP,M,78,10.7,0,0.0
Australia,Western Australia,1995,LIP,F,39,4.9,1,0.1
Australia,Western Australia,1995,LIP,P,117,7.7,1,0.1
Australia,South Australia,1995,LIP,M,68,9.6,1,0.2
Australia,South Australia,1995,LIP,F,17,2.0,0,0.0
Australia,South Australia,1995,LIP,P,85,5.7,1,0.1
Australia,Tasmania,1995,LIP,M,36,16.4,0,0.0
Australia,Tasmania,1995,LIP,F,6,2.3,0,0.0
Australia,Tasmania,1995,LIP,P,42,9.0,0,0.0
Australia,Australian Capital Territory,1995,LIP,M,9,8.4,0,0.0
Australia,Australian Capital Territory,1995,LIP,F,2,2.0,0,0.0
Australia,Australian Capital Territory,1995,LIP,P,11,5.0,0,0.0
Australia,Northern Territory,1995,LIP,M,2,n.p.,0,0.0
Australia,Northern Territory,1995,LIP,F,0,n.p.,0,0.0
Australia,Northern Territory,1995,LIP,P,2,n.p.,0,0.0
Australia,New South Wales,1995,OESOPHAGEAL,M,177,6.9,206,7.9
Australia,New South Wales,1995,OESOPHAGEAL,F,129,4.0,96,2.9
Australia,New South Wales,1995,OESOPHAGEAL,P,306,5.3,302,5.2
Australia,Victoria,1995,OESOPHAGEAL,M,169,9.2,180,9.9
Australia,Victoria,1995,OESOPHAGEAL,F,91,3.7,91,3.7
Australia,Victoria,1995,OESOPHAGEAL,P,260,6.2,271,6.4
Australia,Queensland,1995,OESOPHAGEAL,M,113,8.5,105,8.0
Australia,Queensland,1995,OESOPHAGEAL,F,67,4.4,44,2.9
Australia,Queensland,1995,OESOPHAGEAL,P,180,6.4,149,5.4
Australia,Western Australia,1995,OESOPHAGEAL,M,45,7.1,52,8.7
Australia,Western Australia,1995,OESOPHAGEAL,F,23,3.0,30,3.8
Australia,Western Australia,1995,OESOPHAGEAL,P,68,4.9,82,6.0
Australia,South Australia,1995,OESOPHAGEAL,M,52,8.1,48,7.7
Australia,South Australia,1995,OESOPHAGEAL,F,26,2.9,14,1.6
Australia,South Australia,1995,OESOPHAGEAL,P,78,5.2,62,4.1
Australia,Tasmania,1995,OESOPHAGEAL,M,25,12.8,19,9.1
Australia,Tasmania,1995,OESOPHAGEAL,F,16,6.3,14,5.6
Australia,Tasmania,1995,OESOPHAGEAL,P,41,9.1,33,7.3
Australia,Australian Capital Territory,1995,OESOPHAGEAL,M,7,10.0,4,4.9
Australia,Australian Capital Territory,1995,OESOPHAGEAL,F,4,4.7,5,5.3
Australia,Australian Capital Territory,1995,OESOPHAGEAL,P,11,6.8,9,5.3
Australia,Northern Territory,1995,OESOPHAGEAL,M,3,n.p.,1,4.6
Australia,Northern Territory,1995,OESOPHAGEAL,F,2,n.p.,1,4.7
Australia,Northern Territory,1995,OESOPHAGEAL,P,5,8.8,2,4.7
Australia,New South Wales,1995,THYROID,M,86,3.1,9,0.3
Australia,New South Wales,1995,THYROID,F,228,7.5,14,0.4
Australia,New South Wales,1995,THYROID,P,314,5.2,23,0.4
Australia,Victoria,1995,THYROID,M,38,1.8,2,0.1
Australia,Victoria,1995,THYROID,F,129,5.8,12,0.5
Australia,Victoria,1995,THYROID,P,167,3.8,14,0.3
Australia,Queensland,1995,THYROID,M,34,2.5,9,0.8
Australia,Queensland,1995,THYROID,F,118,7.6,4,0.2
Australia,Queensland,1995,THYROID,P,152,5.0,13,0.5
Australia,Western Australia,1995,THYROID,M,19,2.3,1,0.2
Australia,Western Australia,1995,THYROID,F,59,7.2,9,1.2
Australia,Western Australia,1995,THYROID,P,78,4.8,10,0.7
Australia,South Australia,1995,THYROID,M,17,2.6,1,0.1
Australia,South Australia,1995,THYROID,F,45,6.0,2,0.2
Australia,South Australia,1995,THYROID,P,62,4.3,3,0.2
Australia,Tasmania,1995,THYROID,M,2,0.8,0,0.0
Australia,Tasmania,1995,THYROID,F,19,7.8,0,0.0
Australia,Tasmania,1995,THYROID,P,21,4.4,0,0.0
Australia,Australian Capital Territory,1995,THYROID,M,3,2.8,0,0.0
Australia,Australian Capital Territory,1995,THYROID,F,6,3.9,0,0.0
Australia,Australian Capital Territory,1995,THYROID,P,9,3.3,0,0.0
Australia,Northern Territory,1995,THYROID,M,1,n.p.,0,0.0
Australia,Northern Territory,1995,THYROID,F,3,n.p.,0,0.0
Australia,Northern Territory,1995,THYROID,P,3,n.p.,0,0.0
Australia,New South Wales,1995,TONGUE,M,107,3.8,40,1.5
Australia,New South Wales,1995,TONGUE,F,36,1.2,17,0.5
Australia,New South Wales,1995,TONGUE,P,143,2.4,57,1.0
Australia,Victoria,1995,TONGUE,M,67,3.2,23,1.2
Australia,Victoria,1995,TONGUE,F,31,1.4,15,0.6
Australia,Victoria,1995,TONGUE,P,98,2.3,38,0.9
Australia,Queensland,1995,TONGUE,M,59,4.2,33,2.5
Australia,Queensland,1995,TONGUE,F,23,1.5,9,0.6
Australia,Queensland,1995,TONGUE,P,82,2.9,42,1.5
Australia,Western Australia,1995,TONGUE,M,25,3.4,12,1.7
Australia,Western Australia,1995,TONGUE,F,16,2.1,3,0.4
Australia,Western Australia,1995,TONGUE,P,41,2.8,15,1.0
Australia,South Australia,1995,TONGUE,M,11,1.5,12,1.6
Australia,South Australia,1995,TONGUE,F,9,1.1,3,0.3
Australia,South Australia,1995,TONGUE,P,20,1.3,15,0.9
Australia,Tasmania,1995,TONGUE,M,5,2.5,3,1.3
Australia,Tasmania,1995,TONGUE,F,2,0.8,0,0.0
Australia,Tasmania,1995,TONGUE,P,7,1.5,3,0.6
Australia,Australian Capital Territory,1995,TONGUE,M,3,3.0,0,0.0
Australia,Australian Capital Territory,1995,TONGUE,F,0,0.4,0,0.0
Australia,Australian Capital Territory,1995,TONGUE,P,4,1.7,0,0.0
Australia,Northern Territory,1995,TONGUE,M,2,n.p.,1,1.7
Australia,Northern Territory,1995,TONGUE,F,1,n.p.,0,0.0
Australia,Northern Territory,1995,TONGUE,P,3,n.p.,1,1.0
Australia,New South Wales,1996,MOUTH,M,107,3.8,25,0.9
Australia,New South Wales,1996,MOUTH,F,50,1.5,21,0.6
Australia,New South Wales,1996,MOUTH,P,157,2.6,46,0.8
Australia,Victoria,1996,MOUTH,M,59,2.9,20,1.0
Australia,Victoria,1996,MOUTH,F,43,1.8,8,0.3
Australia,Victoria,1996,MOUTH,P,102,2.3,28,0.6
Australia,Queensland,1996,MOUTH,M,46,3.2,14,1.1
Australia,Queensland,1996,MOUTH,F,28,1.8,9,0.5
Australia,Queensland,1996,MOUTH,P,74,2.5,23,0.8
Australia,Western Australia,1996,MOUTH,M,28,3.7,14,1.1
Australia,Western Australia,1996,MOUTH,F,10,1.2,9,0.5
Australia,Western Australia,1996,MOUTH,P,38,2.4,23,0.8
Australia,South Australia,1996,MOUTH,M,19,2.7,6,0.9
Australia,South Australia,1996,MOUTH,F,16,1.8,4,0.5
Australia,South Australia,1996,MOUTH,P,35,2.3,10,0.7
Australia,Tasmania,1996,MOUTH,M,3,1.4,4,1.8
Australia,Tasmania,1996,MOUTH,F,6,2.4,1,0.4
Australia,Tasmania,1996,MOUTH,P,9,1.9,5,1.1
Australia,Australian Capital Territory,1996,MOUTH,M,3,2.6,1,0.9
Australia,Australian Capital Territory,1996,MOUTH,F,2,2.0,0,0.0
Australia,Australian Capital Territory,1996,MOUTH,P,5,2.3,1,0.5
Australia,Northern Territory,1996,MOUTH,M,3,n.p.,0,0.0
Australia,Northern Territory,1996,MOUTH,F,0,n.p.,0,0.0
Australia,Northern Territory,1996,MOUTH,P,4,n.p.,0,0.0
Australia,New South Wales,1996,LIP,M,223,8.3,0,0.0
Australia,New South Wales,1996,LIP,F,82,2.5,1,0.0
Australia,New South Wales,1996,LIP,P,305,5.1,1,0.0
Australia,Victoria,1996,LIP,M,165,8.2,0,0.0
Australia,Victoria,1996,LIP,F,76,3.2,1,0.0
Australia,Victoria,1996,LIP,P,241,5.5,1,0.0
Australia,Queensland,1996,LIP,M,221,15.4,1,0.1
Australia,Queensland,1996,LIP,F,74,4.7,1,0.1
Australia,Queensland,1996,LIP,P,295,9.9,2,0.1
Australia,Western Australia,1996,LIP,M,80,10.7,0,0.0
Australia,Western Australia,1996,LIP,F,24,3.0,0,0.0
Australia,Western Australia,1996,LIP,P,104,6.6,0,0.0
Australia,South Australia,1996,LIP,M,91,13.3,1,0.1
Australia,South Australia,1996,LIP,F,40,4.8,0,0.0
Australia,South Australia,1996,LIP,P,131,8.8,1,0.1
Australia,Tasmania,1996,LIP,M,35,16.3,2,1.4
Australia,Tasmania,1996,LIP,F,10,4.1,0,0.0
Australia,Tasmania,1996,LIP,P,45,9.8,2,0.5
Australia,Australian Capital Territory,1996,LIP,M,8,6.5,1,0.6
Australia,Australian Capital Territory,1996,LIP,F,3,2.6,0,0.0
Australia,Australian Capital Territory,1996,LIP,P,10,4.6,1,0.3
Australia,Northern Territory,1996,LIP,M,3,n.p.,0,0.0
Australia,Northern Territory,1996,LIP,F,1,n.p.,0,0.0
Australia,Northern Territory,1996,LIP,P,3,n.p.,0,0.0
Australia,New South Wales,1996,OESOPHAGEAL,M,183,6.9,208,8.0
Australia,New South Wales,1996,OESOPHAGEAL,F,120,3.5,132,3.9
Australia,New South Wales,1996,OESOPHAGEAL,P,303,5.1,340,5.8
Australia,Victoria,1996,OESOPHAGEAL,M,169,8.9,158,8.4
Australia,Victoria,1996,OESOPHAGEAL,F,111,4.6,85,3.4
Australia,Victoria,1996,OESOPHAGEAL,P,280,6.4,243,5.6
Australia,Queensland,1996,OESOPHAGEAL,M,119,9.1,117,9.1
Australia,Queensland,1996,OESOPHAGEAL,F,46,2.9,45,2.9
Australia,Queensland,1996,OESOPHAGEAL,P,165,5.7,162,5.6
Australia,Western Australia,1996,OESOPHAGEAL,M,72,11.1,50,7.8
Australia,Western Australia,1996,OESOPHAGEAL,F,30,3.7,23,2.8
Australia,Western Australia,1996,OESOPHAGEAL,P,102,7.0,73,5.0
Australia,South Australia,1996,OESOPHAGEAL,M,54,7.8,42,6.2
Australia,South Australia,1996,OESOPHAGEAL,F,33,3.7,23,2.6
Australia,South Australia,1996,OESOPHAGEAL,P,87,5.6,65,4.2
Australia,Tasmania,1996,OESOPHAGEAL,M,28,13.3,19,9.6
Australia,Tasmania,1996,OESOPHAGEAL,F,12,4.6,9,3.4
Australia,Tasmania,1996,OESOPHAGEAL,P,40,8.6,28,6.1
Australia,Australian Capital Territory,1996,OESOPHAGEAL,M,7,9.4,11,12.0
Australia,Australian Capital Territory,1996,OESOPHAGEAL,F,4,4.0,5,4.5
Australia,Australian Capital Territory,1996,OESOPHAGEAL,P,11,6.2,16,7.8
Australia,Northern Territory,1996,OESOPHAGEAL,M,3,n.p.,1,2.4
Australia,Northern Territory,1996,OESOPHAGEAL,F,2,n.p.,2,5.4
Australia,Northern Territory,1996,OESOPHAGEAL,P,5,n.p.,3,3.7
Australia,New South Wales,1996,THYROID,M,93,3.2,11,0.4
Australia,New South Wales,1996,THYROID,F,256,8.3,11,0.3
Australia,New South Wales,1996,THYROID,P,349,5.7,22,0.4
Australia,Victoria,1996,THYROID,M,58,2.8,5,0.3
Australia,Victoria,1996,THYROID,F,136,6.0,15,0.6
Australia,Victoria,1996,THYROID,P,194,4.4,20,0.5
Australia,Queensland,1996,THYROID,M,45,3.0,6,0.5
Australia,Queensland,1996,THYROID,F,122,7.7,9,0.6
Australia,Queensland,1996,THYROID,P,167,5.4,15,0.6
Australia,Western Australia,1996,THYROID,M,22,2.6,4,0.7
Australia,Western Australia,1996,THYROID,F,52,6.2,4,0.5
Australia,Western Australia,1996,THYROID,P,74,4.4,8,0.6
Australia,South Australia,1996,THYROID,M,20,2.8,2,0.4
Australia,South Australia,1996,THYROID,F,49,6.7,2,0.2
Australia,South Australia,1996,THYROID,P,69,4.7,4,0.3
Australia,Tasmania,1996,THYROID,M,6,2.8,0,0.0
Australia,Tasmania,1996,THYROID,F,21,8.7,1,0.4
Australia,Tasmania,1996,THYROID,P,27,5.8,1,0.3
Australia,Australian Capital Territory,1996,THYROID,M,3,2.5,0,0.0
Australia,Australian Capital Territory,1996,THYROID,F,7,4.4,0,0.0
Australia,Australian Capital Territory,1996,THYROID,P,10,3.4,0,0.0
Australia,Northern Territory,1996,THYROID,M,1,n.p.,1,4.1
Australia,Northern Territory,1996,THYROID,F,4,n.p.,1,3.2
Australia,Northern Territory,1996,THYROID,P,5,n.p.,2,3.5
Australia,New South Wales,1996,TONGUE,M,92,3.3,52,1.9
Australia,New South Wales,1996,TONGUE,F,39,1.2,24,0.7
Australia,New South Wales,1996,TONGUE,P,131,2.2,76,1.3
Australia,Victoria,1996,TONGUE,M,59,2.8,36,1.6
Australia,Victoria,1996,TONGUE,F,38,1.6,16,0.6
Australia,Victoria,1996,TONGUE,P,97,2.2,52,1.2
Australia,Queensland,1996,TONGUE,M,60,4.1,19,1.3
Australia,Queensland,1996,TONGUE,F,36,2.3,7,0.4
Australia,Queensland,1996,TONGUE,P,96,3.2,26,0.9
Australia,Western Australia,1996,TONGUE,M,24,3.3,15,2.1
Australia,Western Australia,1996,TONGUE,F,7,0.9,8,1.0
Australia,Western Australia,1996,TONGUE,P,31,2.1,23,1.6
Australia,South Australia,1996,TONGUE,M,21,2.9,6,0.9
Australia,South Australia,1996,TONGUE,F,11,1.3,4,0.5
Australia,South Australia,1996,TONGUE,P,32,2.1,10,0.7
Australia,Tasmania,1996,TONGUE,M,5,2.2,4,1.8
Australia,Tasmania,1996,TONGUE,F,2,0.9,0,0.0
Australia,Tasmania,1996,TONGUE,P,7,1.5,4,0.8
Australia,Australian Capital Territory,1996,TONGUE,M,3,2.7,1,1.1
