station_number,lat,long,station_name,year,tmax
034084,-20.05,146.27,CHARTERS TOWERS AP,1981,29.7
034084,-20.05,146.27,CHARTERS TOWERS AP,1982,30.3
034084,-20.05,146.27,CHARTERS TOWERS AP,1983,30.3
034084,-20.05,146.27,CHARTERS TOWERS AP,1984,30.2
034084,-20.05,146.27,CHARTERS TOWERS AP,1985,30.5
034084,-20.05,146.27,CHARTERS TOWERS AP,1986,31.1
034084,-20.05,146.27,CHARTERS TOWERS AP,1987,31.2
034084,-20.05,146.27,CHARTERS TOWERS AP,1988,30.9
034084,-20.05,146.27,CHARTERS TOWERS AP,1989,29.6
034084,-20.05,146.27,CHARTERS TOWERS AP,1990,30.0
034084,-20.05,146.27,CHARTERS TOWERS AP,1991,30.8
034084,-20.05,146.27,CHARTERS TOWERS AP,1992,30.6
034084,-20.05,146.27,CHARTERS TOWERS AP,1993,30.7
034084,-20.05,146.27,CHARTERS TOWERS AP,1994,30.6
034084,-20.05,146.27,CHARTERS TOWERS AP,1995,30.6
034084,-20.05,146.27,CHARTERS TOWERS AP,1996,31.0
034084,-20.05,146.27,CHARTERS TOWERS AP,1997,29.8
034084,-20.05,146.27,CHARTERS TOWERS AP,1998,30.1
034084,-20.05,146.27,CHARTERS TOWERS AP,1999,29.7
034084,-20.05,146.27,CHARTERS TOWERS AP,2000,28.6
034084,-20.05,146.27,CHARTERS TOWERS AP,2001,31.0
034084,-20.05,146.27,CHARTERS TOWERS AP,2002,31.3
034084,-20.05,146.27,CHARTERS TOWERS AP,2003,31.1
034084,-20.05,146.27,CHARTERS TOWERS AP,2004,31.0
034084,-20.05,146.27,CHARTERS TOWERS AP,2005,30.9
034084,-20.05,146.27,CHARTERS TOWERS AP,2006,29.9
034084,-20.05,146.27,CHARTERS TOWERS AP,2007,29.7
034084,-20.05,146.27,CHARTERS TOWERS AP,2008,29.8
034084,-20.05,146.27,CHARTERS TOWERS AP,2009,30.5
034084,-20.05,146.27,CHARTERS TOWERS AP,2010,29.3
034084,-20.05,146.27,CHARTERS TOWERS AP,2011,29.3
034084,-20.05,146.27,CHARTERS TOWERS AP,2012,29.7
010073,-31.62,117.72,KELLERBERRIN,1910,23.7
010073,-31.62,117.72,KELLERBERRIN,1911,23.6
010073,-31.62,117.72,KELLERBERRIN,1912,24.4
010073,-31.62,117.72,KELLERBERRIN,1913,24.4
010073,-31.62,117.72,KELLERBERRIN,1914,25.6
010073,-31.62,117.72,KELLERBERRIN,1915,24.4
010073,-31.62,117.72,KELLERBERRIN,1916,24.1
010073,-31.62,117.72,KELLERBERRIN,1917,22.6
010073,-31.62,117.72,KELLERBERRIN,1918,24.5
010073,-31.62,117.72,KELLERBERRIN,1919,24.4
010073,-31.62,117.72,KELLERBERRIN,1920,24.3
010073,-31.62,117.72,KELLERBERRIN,1921,25.0
010073,-31.62,117.72,KELLERBERRIN,1922,24.2
010073,-31.62,117.72,KELLERBERRIN,1923,24.5
010073,-31.62,117.72,KELLERBERRIN,1924,24.4
010073,-31.62,117.72,KELLERBERRIN,1925,24.2
010073,-31.62,117.72,KELLERBERRIN,1926,24.1
010073,-31.62,117.72,KELLERBERRIN,1927,24.3
010073,-31.62,117.72,KELLERBERRIN,1928,25.0
010073,-31.62,117.72,KELLERBERRIN,1929,24.0
010073,-31.62,117.72,KELLERBERRIN,1930,25.3
010073,-31.62,117.72,KELLERBERRIN,1931,23.8
010073,-31.62,117.72,KELLERBERRIN,1932,24.4
010073,-31.62,117.72,KELLERBERRIN,1933,25.0
010073,-31.62,117.72,KELLERBERRIN,1934,24.8
010073,-31.62,117.72,KELLERBERRIN,1935,24.9
010073,-31.62,117.72,KELLERBERRIN,1936,25.6
010073,-31.62,117.72,KELLERBERRIN,1937,25.1
010073,-31.62,117.72,KELLERBERRIN,1938,24.8
010073,-31.62,117.72,KELLERBERRIN,1939,24.1
010073,-31.62,117.72,KELLERBERRIN,1940,25.7
010073,-31.62,117.72,KELLERBERRIN,1941,25.0
010073,-31.62,117.72,KELLERBERRIN,1942,24.1
010073,-31.62,117.72,KELLERBERRIN,1943,23.5
010073,-31.62,117.72,KELLERBERRIN,1944,24.9
010073,-31.62,117.72,KELLERBERRIN,1945,24.7
010073,-31.62,117.72,KELLERBERRIN,1946,24.3
010073,-31.62,117.72,KELLERBERRIN,1947,24.2
010073,-31.62,117.72,KELLERBERRIN,1948,24.9
010073,-31.62,117.72,KELLERBERRIN,1949,25.0
010073,-31.62,117.72,KELLERBERRIN,1950,25.0
010073,-31.62,117.72,KELLERBERRIN,1951,24.2
010073,-31.62,117.72,KELLERBERRIN,1952,24.3
010073,-31.62,117.72,KELLERBERRIN,1953,24.2
010073,-31.62,117.72,KELLERBERRIN,1954,24.8
010073,-31.62,117.72,KELLERBERRIN,1955,23.4
010073,-31.62,117.72,KELLERBERRIN,1956,24.3
010073,-31.62,117.72,KELLERBERRIN,1957,25.2
010073,-31.62,117.72,KELLERBERRIN,1958,24.9
010073,-31.62,117.72,KELLERBERRIN,1959,25.1
010073,-31.62,117.72,KELLERBERRIN,1960,23.8
010073,-31.62,117.72,KELLERBERRIN,1961,25.4
010073,-31.62,117.72,KELLERBERRIN,1962,25.4
010073,-31.62,117.72,KELLERBERRIN,1963,24.4
010073,-31.62,117.72,KELLERBERRIN,1964,24.2
010073,-31.62,117.72,KELLERBERRIN,1965,24.9
010073,-31.62,117.72,KELLERBERRIN,1966,24.4
010073,-31.62,117.72,KELLERBERRIN,1967,25.2
010073,-31.62,117.72,KELLERBERRIN,1968,23.2
010073,-31.62,117.72,KELLERBERRIN,1969,25.2
010073,-31.62,117.72,KELLERBERRIN,1970,25.0
010073,-31.62,117.72,KELLERBERRIN,1971,23.7
010073,-31.62,117.72,KELLERBERRIN,1972,25.8
010073,-31.62,117.72,KELLERBERRIN,1973,24.1
010073,-31.62,117.72,KELLERBERRIN,1974,24.5
010073,-31.62,117.72,KELLERBERRIN,1975,24.6
010073,-31.62,117.72,KELLERBERRIN,1976,25.5
010073,-31.62,117.72,KELLERBERRIN,1977,25.8
010073,-31.62,117.72,KELLERBERRIN,1978,25.0
010073,-31.62,117.72,KELLERBERRIN,1979,25.0
010073,-31.62,117.72,KELLERBERRIN,1980,25.1
010073,-31.62,117.72,KELLERBERRIN,1981,24.6
010073,-31.62,117.72,KELLERBERRIN,1982,25.3
010073,-31.62,117.72,KELLERBERRIN,1983,25.3
010073,-31.62,117.72,KELLERBERRIN,1984,24.1
010073,-31.62,117.72,KELLERBERRIN,1985,25.4
010073,-31.62,117.72,KELLERBERRIN,1986,23.8
010073,-31.62,117.72,KELLERBERRIN,1987,25.3
010073,-31.62,117.72,KELLERBERRIN,1988,25.3
010073,-31.62,117.72,KELLERBERRIN,1989,25.0
010073,-31.62,117.72,KELLERBERRIN,1990,24.5
010073,-31.62,117.72,KELLERBERRIN,1991,25.7
010073,-31.62,117.72,KELLERBERRIN,1992,24.3
010073,-31.62,117.72,KELLERBERRIN,1993,24.8
010073,-31.62,117.72,KELLERBERRIN,1994,26.5
010073,-31.62,117.72,KELLERBERRIN,1995,25.1
010073,-31.62,117.72,KELLERBERRIN,1996,25.8
010073,-31.62,117.72,KELLERBERRIN,1997,25.7
010073,-31.62,117.72,KELLERBERRIN,1998,25.7
010073,-31.62,117.72,KELLERBERRIN,1999,25.4
010073,-31.62,117.72,KELLERBERRIN,2000,25.4
010073,-31.62,117.72,KELLERBERRIN,2001,24.9
010073,-31.62,117.72,KELLERBERRIN,2002,26.2
010073,-31.62,117.72,KELLERBERRIN,2003,99999.9
010073,-31.62,117.72,KELLERBERRIN,2004,99999.9
010073,-31.62,117.72,KELLERBERRIN,2005,99999.9
010073,-31.62,117.72,KELLERBERRIN,2006,99999.9
010073,-31.62,117.72,KELLERBERRIN,2007,99999.9
010073,-31.62,117.72,KELLERBERRIN,2008,25.6
010073,-31.62,117.72,KELLERBERRIN,2009,99999.9
010073,-31.62,117.72,KELLERBERRIN,2010,99999.9
010073,-31.62,117.72,KELLERBERRIN,2011,99999.9
010073,-31.62,117.72,KELLERBERRIN,2012,99999.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1910,27.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1911,27.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1912,28.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1913,27.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1914,28.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1915,29.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1916,27.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1917,27.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1918,27.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1919,29.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1920,27.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1921,27.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1922,29.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1923,28.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1924,27.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1925,27.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1926,28.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1927,28.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1928,28.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1929,28.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1930,27.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1931,27.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1932,28.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1933,27.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1934,27.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1935,27.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1936,27.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1937,28.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1938,28.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1939,27.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1940,28.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1941,27.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1942,28.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1943,27.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1944,28.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1945,28.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1946,28.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1947,27.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1948,27.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1949,26.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1950,26.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1951,28.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1952,27.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1953,27.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1954,27.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1955,27.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1956,25.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1957,29.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1958,28.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1959,28.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1960,27.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1961,27.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1962,27.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1963,27.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1964,27.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1965,29.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1966,27.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1967,28.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1968,27.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1969,27.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1970,27.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1971,27.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1972,28.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1973,28.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1974,27.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1975,28.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1976,26.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1977,28.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1978,26.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1979,28.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1980,29.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1981,27.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1982,28.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1983,27.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1984,27.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1985,27.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1986,28.2
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1987,27.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1988,28.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1989,27.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1990,27.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1991,29.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1992,27.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1993,28.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1994,28.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1995,27.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1996,28.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1997,28.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1998,28.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,1999,28.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2000,27.8
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2001,29.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2002,30.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2003,29.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2004,29.0
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2005,30.1
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2006,29.6
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2007,28.7
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2008,27.9
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2009,29.5
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2010,26.3
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2011,28.4
044026,-28.07,145.68,CUNNAMULLA POST OFFICE,2012,28.6
014015,-12.42,130.89,DARWIN AIRPORT,1910,31.8
014015,-12.42,130.89,DARWIN AIRPORT,1911,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1912,32.0
014015,-12.42,130.89,DARWIN AIRPORT,1913,31.3
014015,-12.42,130.89,DARWIN AIRPORT,1914,31.6
014015,-12.42,130.89,DARWIN AIRPORT,1915,32.0
014015,-12.42,130.89,DARWIN AIRPORT,1916,32.5
014015,-12.42,130.89,DARWIN AIRPORT,1917,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1918,31.6
014015,-12.42,130.89,DARWIN AIRPORT,1919,31.6
014015,-12.42,130.89,DARWIN AIRPORT,1920,32.3
014015,-12.42,130.89,DARWIN AIRPORT,1921,32.2
014015,-12.42,130.89,DARWIN AIRPORT,1922,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1923,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1924,32.4
014015,-12.42,130.89,DARWIN AIRPORT,1925,31.3
014015,-12.42,130.89,DARWIN AIRPORT,1926,32.2
014015,-12.42,130.89,DARWIN AIRPORT,1927,32.4
014015,-12.42,130.89,DARWIN AIRPORT,1928,32.2
014015,-12.42,130.89,DARWIN AIRPORT,1929,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1930,31.8
014015,-12.42,130.89,DARWIN AIRPORT,1931,32.3
014015,-12.42,130.89,DARWIN AIRPORT,1932,32.0
014015,-12.42,130.89,DARWIN AIRPORT,1933,31.6
014015,-12.42,130.89,DARWIN AIRPORT,1934,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1935,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1936,32.2
014015,-12.42,130.89,DARWIN AIRPORT,1937,32.3
014015,-12.42,130.89,DARWIN AIRPORT,1938,32.3
014015,-12.42,130.89,DARWIN AIRPORT,1939,31.5
014015,-12.42,130.89,DARWIN AIRPORT,1940,31.5
014015,-12.42,130.89,DARWIN AIRPORT,1941,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1942,99999.9
014015,-12.42,130.89,DARWIN AIRPORT,1943,31.0
014015,-12.42,130.89,DARWIN AIRPORT,1944,99999.9
014015,-12.42,130.89,DARWIN AIRPORT,1945,31.8
014015,-12.42,130.89,DARWIN AIRPORT,1946,99999.9
014015,-12.42,130.89,DARWIN AIRPORT,1947,31.9
014015,-12.42,130.89,DARWIN AIRPORT,1948,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1949,31.1
014015,-12.42,130.89,DARWIN AIRPORT,1950,31.3
014015,-12.42,130.89,DARWIN AIRPORT,1951,31.9
014015,-12.42,130.89,DARWIN AIRPORT,1952,32.2
014015,-12.42,130.89,DARWIN AIRPORT,1953,31.5
014015,-12.42,130.89,DARWIN AIRPORT,1954,31.6
014015,-12.42,130.89,DARWIN AIRPORT,1955,31.9
014015,-12.42,130.89,DARWIN AIRPORT,1956,31.4
014015,-12.42,130.89,DARWIN AIRPORT,1957,31.5
014015,-12.42,130.89,DARWIN AIRPORT,1958,32.6
014015,-12.42,130.89,DARWIN AIRPORT,1959,31.9
014015,-12.42,130.89,DARWIN AIRPORT,1960,31.5
014015,-12.42,130.89,DARWIN AIRPORT,1961,31.8
014015,-12.42,130.89,DARWIN AIRPORT,1962,32.1
014015,-12.42,130.89,DARWIN AIRPORT,1963,31.4
014015,-12.42,130.89,DARWIN AIRPORT,1964,32.0
014015,-12.42,130.89,DARWIN AIRPORT,1965,31.8
014015,-12.42,130.89,DARWIN AIRPORT,1966,32.1
014015,-12.42,130.89,DARWIN AIRPORT,1967,31.8
014015,-12.42,130.89,DARWIN AIRPORT,1968,31.2
014015,-12.42,130.89,DARWIN AIRPORT,1969,32.0
014015,-12.42,130.89,DARWIN AIRPORT,1970,32.1
014015,-12.42,130.89,DARWIN AIRPORT,1971,31.2
014015,-12.42,130.89,DARWIN AIRPORT,1972,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1973,32.1
014015,-12.42,130.89,DARWIN AIRPORT,1974,30.9
014015,-12.42,130.89,DARWIN AIRPORT,1975,31.8
014015,-12.42,130.89,DARWIN AIRPORT,1976,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1977,31.0
014015,-12.42,130.89,DARWIN AIRPORT,1978,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1979,32.1
014015,-12.42,130.89,DARWIN AIRPORT,1980,31.7
014015,-12.42,130.89,DARWIN AIRPORT,1981,31.5
014015,-12.42,130.89,DARWIN AIRPORT,1982,31.2
014015,-12.42,130.89,DARWIN AIRPORT,1983,32.0
014015,-12.42,130.89,DARWIN AIRPORT,1984,31.6
014015,-12.42,130.89,DARWIN AIRPORT,1985,32.1
014015,-12.42,130.89,DARWIN AIRPORT,1986,32.1
014015,-12.42,130.89,DARWIN AIRPORT,1987,32.1
014015,-12.42,130.89,DARWIN AIRPORT,1988,32.4
014015,-12.42,130.89,DARWIN AIRPORT,1989,32.0
014015,-12.42,130.89,DARWIN AIRPORT,1990,32.2
014015,-12.42,130.89,DARWIN AIRPORT,1991,31.9
014015,-12.42,130.89,DARWIN AIRPORT,1992,32.3
014015,-12.42,130.89,DARWIN AIRPORT,1993,32.3
014015,-12.42,130.89,DARWIN AIRPORT,1994,32.1
014015,-12.42,130.89,DARWIN AIRPORT,1995,31.8
014015,-12.42,130.89,DARWIN AIRPORT,1996,32.4
014015,-12.42,130.89,DARWIN AIRPORT,1997,31.9
014015,-12.42,130.89,DARWIN AIRPORT,1998,32.8
014015,-12.42,130.89,DARWIN AIRPORT,1999,31.8
014015,-12.42,130.89,DARWIN AIRPORT,2000,31.6
014015,-12.42,130.89,DARWIN AIRPORT,2001,32.1
014015,-12.42,130.89,DARWIN AIRPORT,2002,32.7
014015,-12.42,130.89,DARWIN AIRPORT,2003,32.6
014015,-12.42,130.89,DARWIN AIRPORT,2004,32.1
014015,-12.42,130.89,DARWIN AIRPORT,2005,32.8
014015,-12.42,130.89,DARWIN AIRPORT,2006,31.8
014015,-12.42,130.89,DARWIN AIRPORT,2007,32.2
014015,-12.42,130.89,DARWIN AIRPORT,2008,32.5
014015,-12.42,130.89,DARWIN AIRPORT,2009,32.7
014015,-12.42,130.89,DARWIN AIRPORT,2010,32.6
014015,-12.42,130.89,DARWIN AIRPORT,2011,31.6
014015,-12.42,130.89,DARWIN AIRPORT,2012,32.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1910,24.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1911,23.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1912,25.0
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1913,24.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1914,25.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1915,25.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1916,23.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1917,23.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1918,23.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1919,26.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1920,24.0
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1921,24.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1922,25.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1923,26.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1924,24.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1925,24.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1926,25.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1927,24.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1928,25.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1929,25.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1930,24.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1931,24.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1932,25.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1933,24.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1934,24.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1935,25.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1936,24.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1937,24.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1938,26.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1939,25.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1940,26.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1941,25.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1942,24.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1943,23.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1944,25.8
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1945,24.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1946,25.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1947,23.8
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1948,24.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1949,24.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1950,23.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1951,24.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1952,24.8
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1953,24.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1954,24.0
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1955,23.8
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1956,23.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1957,25.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1958,24.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1959,24.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1960,24.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1961,24.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1962,24.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1963,24.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1964,25.0
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1965,25.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1966,24.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1967,24.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1968,24.5
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1969,24.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1970,23.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1971,24.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1972,24.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1973,25.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1974,24.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1975,24.8
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1976,24.3
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1977,25.4
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1978,24.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1979,25.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1980,26.6
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1981,24.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1982,25.8
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1983,25.0
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1984,24.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1985,24.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1986,25.1
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1987,25.2
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1988,24.7
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1989,23.9
061086,-32.50,150.91,JERRYS PLAINS POST OFFICE,1990,24.5
