,station_number,lat,long,station_name,country,year,tmean,tmax,tmin_x,tmin_y,tmin,rainfall
45829,18033,-31.97,133.76,GOODE,Australia,1991,,,,,,253.8
45830,18033,-31.97,133.76,GOODE,Australia,1992,,,,,,532.4
45831,18033,-31.97,133.76,GOODE,Australia,1993,,,,,,263.1
45832,18033,-31.97,133.76,GOODE,Australia,1994,,,,,,135.0
45833,18033,-31.97,133.76,GOODE,Australia,1995,,,,,,280.0
45834,18033,-31.97,133.76,GOODE,Australia,1996,,,,,,237.2
45835,18033,-31.97,133.76,GOODE,Australia,1997,,,,,,345.2
45836,18033,-31.97,133.76,GOODE,Australia,1998,,,,,,259.3
45837,18033,-31.97,133.76,GOODE,Australia,1999,,,,,,188.5
45838,18033,-31.97,133.76,GOODE,Australia,2000,,,,,,335.6
45839,18033,-31.97,133.76,GOODE,Australia,2001,,,,,,344.0
45840,18033,-31.97,133.76,GOODE,Australia,2002,,,,,,197.9
45841,18033,-31.97,133.76,GOODE,Australia,2003,,,,,,270.8
45842,18033,-31.97,133.76,GOODE,Australia,2004,,,,,,295.6
45843,18033,-31.97,133.76,GOODE,Australia,2005,,,,,,268.0
45844,18033,-31.97,133.76,GOODE,Australia,2006,,,,,,207.0
45845,18033,-31.97,133.76,GOODE,Australia,2007,,,,,,288.7
45846,18033,-31.97,133.76,GOODE,Australia,2008,,,,,,255.4
45847,18033,-31.97,133.76,GOODE,Australia,2009,,,,,,256.5
45848,18033,-31.97,133.76,GOODE,Australia,2010,,,,,,317.2
45849,18033,-31.97,133.76,GOODE,Australia,2011,,,,,,99999.9
45850,18033,-31.97,133.76,GOODE,Australia,2012,,,,,,99999.9
45851,18033,-31.97,133.76,GOODE,Australia,2013,,,,,,326.6
45852,18033,-31.97,133.76,GOODE,Australia,2014,,,,,,99999.9
45853,18033,-31.97,133.76,GOODE,Australia,2015,,,,,,230.3
45854,18033,-31.97,133.76,GOODE,Australia,2016,,,,,,425.3
45855,18033,-31.97,133.76,GOODE,Australia,2017,,,,,,246.9
45856,4035,-20.78,117.15,ROEBOURNE,Australia,1887,,,,,,286.2
45857,4035,-20.78,117.15,ROEBOURNE,Australia,1888,,,,,,258.7
45858,4035,-20.78,117.15,ROEBOURNE,Australia,1889,,,,,,298.5
45859,4035,-20.78,117.15,ROEBOURNE,Australia,1890,,,,,,244.4
45860,4035,-20.78,117.15,ROEBOURNE,Australia,1891,,,,,,3.4
45861,4035,-20.78,117.15,ROEBOURNE,Australia,1892,,,,,,212.9
45862,4035,-20.78,117.15,ROEBOURNE,Australia,1893,,,,,,426.2
45863,4035,-20.78,117.15,ROEBOURNE,Australia,1894,,,,,,448.4
45864,4035,-20.78,117.15,ROEBOURNE,Australia,1895,,,,,,272.6
45865,4035,-20.78,117.15,ROEBOURNE,Australia,1896,,,,,,292.4
45866,4035,-20.78,117.15,ROEBOURNE,Australia,1897,,,,,,256.8
45867,4035,-20.78,117.15,ROEBOURNE,Australia,1898,,,,,,581.7
45868,4035,-20.78,117.15,ROEBOURNE,Australia,1899,,,,,,460.1
45869,4035,-20.78,117.15,ROEBOURNE,Australia,1900,,,,,,1059.9
45870,4035,-20.78,117.15,ROEBOURNE,Australia,1901,,,,,,211.7
45871,4035,-20.78,117.15,ROEBOURNE,Australia,1902,,,,,,279.7
45872,4035,-20.78,117.15,ROEBOURNE,Australia,1903,,,,,,224.6
45873,4035,-20.78,117.15,ROEBOURNE,Australia,1904,,,,,,255.4
45874,4035,-20.78,117.15,ROEBOURNE,Australia,1905,,,,,,161.6
45875,4035,-20.78,117.15,ROEBOURNE,Australia,1906,,,,,,239.5
45876,4035,-20.78,117.15,ROEBOURNE,Australia,1907,,,,,,417.2
45877,4035,-20.78,117.15,ROEBOURNE,Australia,1908,,,,,,260.0
45878,4035,-20.78,117.15,ROEBOURNE,Australia,1909,,,,,,286.7
45879,4035,-20.78,117.15,ROEBOURNE,Australia,2013,,,,,,721.6
45880,4035,-20.78,117.15,ROEBOURNE,Australia,2014,,,,,,187.9
45881,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1900,,,,,,2111.1
45882,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1901,,,,,,1421.9
45883,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1902,,,,,,1293.8
45884,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1903,,,,,,1383.5
45885,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1904,,,,,,1198.3
45886,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1905,,,,,,944.4
45887,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1906,,,,,,642.8
45888,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1907,,,,,,826.9
45889,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1908,,,,,,1069.5
45890,68034,-35.09,150.8,POINT PERPENDICULAR LIGHTHOUSE,Australia,1909,,,,,,913.3
45891,10045,-31.01,117.13,EJANDING,Australia,1908,,,,,,349.2
45892,10045,-31.01,117.13,EJANDING,Australia,1909,,,,,,357.6
45893,10045,-31.01,117.13,EJANDING,Australia,1910,,,,,,381.1
45894,10045,-31.01,117.13,EJANDING,Australia,1911,,,,,,163.2
45895,10045,-31.01,117.13,EJANDING,Australia,1912,,,,,,258.5
45896,10045,-31.01,117.13,EJANDING,Australia,1913,,,,,,275.5
45897,10045,-31.01,117.13,EJANDING,Australia,1914,,,,,,121.9
45898,10045,-31.01,117.13,EJANDING,Australia,1915,,,,,,483.6
45899,10045,-31.01,117.13,EJANDING,Australia,1916,,,,,,298.3
45900,10045,-31.01,117.13,EJANDING,Australia,1917,,,,,,498.6
45901,10045,-31.01,117.13,EJANDING,Australia,1918,,,,,,476.3
45902,10045,-31.01,117.13,EJANDING,Australia,1919,,,,,,279.9
45903,10045,-31.01,117.13,EJANDING,Australia,1920,,,,,,310.2
45904,10045,-31.01,117.13,EJANDING,Australia,1921,,,,,,352.1
45905,10045,-31.01,117.13,EJANDING,Australia,1922,,,,,,228.4
45906,10045,-31.01,117.13,EJANDING,Australia,1923,,,,,,381.7
45907,10045,-31.01,117.13,EJANDING,Australia,1924,,,,,,258.3
45908,10045,-31.01,117.13,EJANDING,Australia,1925,,,,,,377.9
45909,10045,-31.01,117.13,EJANDING,Australia,1926,,,,,,413.7
45910,10045,-31.01,117.13,EJANDING,Australia,1927,,,,,,379.0
45911,10045,-31.01,117.13,EJANDING,Australia,1928,,,,,,259.9
45912,10045,-31.01,117.13,EJANDING,Australia,1929,,,,,,337.1
45913,10045,-31.01,117.13,EJANDING,Australia,1930,,,,,,270.7
45914,10045,-31.01,117.13,EJANDING,Australia,1931,,,,,,302.4
45915,10045,-31.01,117.13,EJANDING,Australia,1932,,,,,,396.7
45916,10045,-31.01,117.13,EJANDING,Australia,1933,,,,,,295.7
45917,10045,-31.01,117.13,EJANDING,Australia,1934,,,,,,392.2
45918,10045,-31.01,117.13,EJANDING,Australia,1935,,,,,,242.6
45919,10045,-31.01,117.13,EJANDING,Australia,1936,,,,,,314.3
45920,10045,-31.01,117.13,EJANDING,Australia,1937,,,,,,249.5
45921,10045,-31.01,117.13,EJANDING,Australia,1938,,,,,,230.0
45922,10045,-31.01,117.13,EJANDING,Australia,1939,,,,,,493.8
45923,10045,-31.01,117.13,EJANDING,Australia,1940,,,,,,178.6
45924,10045,-31.01,117.13,EJANDING,Australia,1941,,,,,,290.9
45925,10045,-31.01,117.13,EJANDING,Australia,1942,,,,,,256.7
45926,10045,-31.01,117.13,EJANDING,Australia,1943,,,,,,324.1
45927,10045,-31.01,117.13,EJANDING,Australia,1944,,,,,,250.0
45928,10045,-31.01,117.13,EJANDING,Australia,1945,,,,,,361.3
45929,10045,-31.01,117.13,EJANDING,Australia,1946,,,,,,324.5
45930,10045,-31.01,117.13,EJANDING,Australia,1947,,,,,,274.3
45931,10045,-31.01,117.13,EJANDING,Australia,1948,,,,,,311.6
45932,10045,-31.01,117.13,EJANDING,Australia,1949,,,,,,212.3
45933,10045,-31.01,117.13,EJANDING,Australia,1950,,,,,,205.7
45934,10045,-31.01,117.13,EJANDING,Australia,1951,,,,,,321.4
45935,10045,-31.01,117.13,EJANDING,Australia,1952,,,,,,184.2
45936,10045,-31.01,117.13,EJANDING,Australia,1953,,,,,,356.4
45937,10045,-31.01,117.13,EJANDING,Australia,1954,,,,,,214.3
45938,10045,-31.01,117.13,EJANDING,Australia,1955,,,,,,341.2
45939,10045,-31.01,117.13,EJANDING,Australia,1956,,,,,,327.9
45940,10045,-31.01,117.13,EJANDING,Australia,1957,,,,,,270.7
45941,10045,-31.01,117.13,EJANDING,Australia,1958,,,,,,347.6
45942,10045,-31.01,117.13,EJANDING,Australia,1959,,,,,,227.2
45943,10045,-31.01,117.13,EJANDING,Australia,1960,,,,,,304.6
45944,10045,-31.01,117.13,EJANDING,Australia,1961,,,,,,291.1
45945,10045,-31.01,117.13,EJANDING,Australia,1962,,,,,,248.8
45946,10045,-31.01,117.13,EJANDING,Australia,1963,,,,,,507.3
45947,10045,-31.01,117.13,EJANDING,Australia,1964,,,,,,239.7
45948,10045,-31.01,117.13,EJANDING,Australia,1965,,,,,,383.9
45949,10045,-31.01,117.13,EJANDING,Australia,1966,,,,,,280.1
45950,10045,-31.01,117.13,EJANDING,Australia,1967,,,,,,198.6
45951,10045,-31.01,117.13,EJANDING,Australia,1968,,,,,,390.9
45952,10045,-31.01,117.13,EJANDING,Australia,1969,,,,,,155.5
45953,10045,-31.01,117.13,EJANDING,Australia,1970,,,,,,328.2
45954,10045,-31.01,117.13,EJANDING,Australia,1971,,,,,,329.3
45955,10045,-31.01,117.13,EJANDING,Australia,1972,,,,,,244.5
45956,10045,-31.01,117.13,EJANDING,Australia,1973,,,,,,369.4
45957,10045,-31.01,117.13,EJANDING,Australia,1974,,,,,,400.6
45958,10045,-31.01,117.13,EJANDING,Australia,1975,,,,,,305.9
45959,10045,-31.01,117.13,EJANDING,Australia,1976,,,,,,315.5
45960,10045,-31.01,117.13,EJANDING,Australia,1977,,,,,,230.1
45961,10045,-31.01,117.13,EJANDING,Australia,1978,,,,,,310.3
45962,10045,-31.01,117.13,EJANDING,Australia,1979,,,,,,262.5
45963,10045,-31.01,117.13,EJANDING,Australia,1980,,,,,,150.0
45964,10045,-31.01,117.13,EJANDING,Australia,1981,,,,,,345.4
45965,10045,-31.01,117.13,EJANDING,Australia,1982,,,,,,306.6
45966,10045,-31.01,117.13,EJANDING,Australia,1983,,,,,,368.8
45967,10045,-31.01,117.13,EJANDING,Australia,1984,,,,,,378.2
45968,10045,-31.01,117.13,EJANDING,Australia,1985,,,,,,274.8
45969,10045,-31.01,117.13,EJANDING,Australia,1986,,,,,,325.0
45970,10045,-31.01,117.13,EJANDING,Australia,1987,,,,,,277.6
45971,10045,-31.01,117.13,EJANDING,Australia,1988,,,,,,366.1
45972,10045,-31.01,117.13,EJANDING,Australia,1989,,,,,,275.6
45973,10045,-31.01,117.13,EJANDING,Australia,1990,,,,,,393.6
45974,10045,-31.01,117.13,EJANDING,Australia,1991,,,,,,334.6
45975,10045,-31.01,117.13,EJANDING,Australia,1992,,,,,,455.6
45976,10045,-31.01,117.13,EJANDING,Australia,1993,,,,,,359.2
45977,10045,-31.01,117.13,EJANDING,Australia,1994,,,,,,182.8
45978,10045,-31.01,117.13,EJANDING,Australia,1995,,,,,,415.6
45979,10045,-31.01,117.13,EJANDING,Australia,1996,,,,,,327.4
45980,10045,-31.01,117.13,EJANDING,Australia,1997,,,,,,300.4
45981,10045,-31.01,117.13,EJANDING,Australia,1998,,,,,,355.2
45982,10045,-31.01,117.13,EJANDING,Australia,1999,,,,,,539.8
45983,10045,-31.01,117.13,EJANDING,Australia,2000,,,,,,348.6
45984,10045,-31.01,117.13,EJANDING,Australia,2001,,,,,,280.1
45985,10045,-31.01,117.13,EJANDING,Australia,2002,,,,,,207.6
45986,10045,-31.01,117.13,EJANDING,Australia,2003,,,,,,364.6
45987,10045,-31.01,117.13,EJANDING,Australia,2004,,,,,,331.4
45988,10045,-31.01,117.13,EJANDING,Australia,2005,,,,,,346.2
45989,10045,-31.01,117.13,EJANDING,Australia,2006,,,,,,436.0
45990,10045,-31.01,117.13,EJANDING,Australia,2007,,,,,,351.4
45991,10045,-31.01,117.13,EJANDING,Australia,2008,,,,,,298.8
45992,10045,-31.01,117.13,EJANDING,Australia,2009,,,,,,293.8
45993,10045,-31.01,117.13,EJANDING,Australia,2010,,,,,,174.8
45994,10045,-31.01,117.13,EJANDING,Australia,2011,,,,,,364.5
45995,10045,-31.01,117.13,EJANDING,Australia,2012,,,,,,278.8
45996,10045,-31.01,117.13,EJANDING,Australia,2013,,,,,,279.8
45997,10045,-31.01,117.13,EJANDING,Australia,2014,,,,,,253.0
45998,10045,-31.01,117.13,EJANDING,Australia,2015,,,,,,342.2
45999,10045,-31.01,117.13,EJANDING,Australia,2016,,,,,,392.0
46000,10045,-31.01,117.13,EJANDING,Australia,2017,,,,,,402.4
46001,25004,-34.7,139.96,GALGA,Australia,1910,,,,,,427.8
46002,25004,-34.7,139.96,GALGA,Australia,1911,,,,,,348.0
46003,25004,-34.7,139.96,GALGA,Australia,1912,,,,,,289.1
46004,25004,-34.7,139.96,GALGA,Australia,1913,,,,,,316.6
46005,25004,-34.7,139.96,GALGA,Australia,1914,,,,,,123.8
46006,25004,-34.7,139.96,GALGA,Australia,1915,,,,,,207.7
46007,25004,-34.7,139.96,GALGA,Australia,1916,,,,,,387.4
46008,25004,-34.7,139.96,GALGA,Australia,1917,,,,,,356.8
46009,25004,-34.7,139.96,GALGA,Australia,1918,,,,,,212.1
46010,25004,-34.7,139.96,GALGA,Australia,1919,,,,,,325.3
46011,25004,-34.7,139.96,GALGA,Australia,1920,,,,,,408.2
46012,25004,-34.7,139.96,GALGA,Australia,1921,,,,,,326.8
46013,25004,-34.7,139.96,GALGA,Australia,1922,,,,,,229.9
46014,25004,-34.7,139.96,GALGA,Australia,1923,,,,,,298.2
46015,25004,-34.7,139.96,GALGA,Australia,1924,,,,,,335.3
46016,25004,-34.7,139.96,GALGA,Australia,1925,,,,,,235.4
46017,25004,-34.7,139.96,GALGA,Australia,1926,,,,,,290.7
46018,25004,-34.7,139.96,GALGA,Australia,1927,,,,,,188.4
46019,25004,-34.7,139.96,GALGA,Australia,1928,,,,,,254.0
46020,25004,-34.7,139.96,GALGA,Australia,1929,,,,,,171.1
46021,25004,-34.7,139.96,GALGA,Australia,1930,,,,,,230.8
46022,25004,-34.7,139.96,GALGA,Australia,1931,,,,,,199.8
46023,25004,-34.7,139.96,GALGA,Australia,1932,,,,,,331.7
46024,25004,-34.7,139.96,GALGA,Australia,1933,,,,,,265.1
46025,25004,-34.7,139.96,GALGA,Australia,1934,,,,,,294.6
46026,25004,-34.7,139.96,GALGA,Australia,1935,,,,,,210.4
46027,25004,-34.7,139.96,GALGA,Australia,1936,,,,,,286.3
46028,25004,-34.7,139.96,GALGA,Australia,1937,,,,,,297.4
46029,25004,-34.7,139.96,GALGA,Australia,1938,,,,,,178.0
46030,25004,-34.7,139.96,GALGA,Australia,1939,,,,,,241.8
46031,25004,-34.7,139.96,GALGA,Australia,1940,,,,,,133.9
46032,25004,-34.7,139.96,GALGA,Australia,1941,,,,,,362.2
46033,25004,-34.7,139.96,GALGA,Australia,1942,,,,,,317.2
46034,25004,-34.7,139.96,GALGA,Australia,1943,,,,,,151.9
46035,25004,-34.7,139.96,GALGA,Australia,1944,,,,,,130.8
46036,25004,-34.7,139.96,GALGA,Australia,1945,,,,,,207.2
46037,25004,-34.7,139.96,GALGA,Australia,1946,,,,,,310.6
46038,25004,-34.7,139.96,GALGA,Australia,1947,,,,,,339.7
46039,25004,-34.7,139.96,GALGA,Australia,1948,,,,,,261.2
46040,25004,-34.7,139.96,GALGA,Australia,1949,,,,,,222.0
46041,25004,-34.7,139.96,GALGA,Australia,1950,,,,,,296.8
46042,25004,-34.7,139.96,GALGA,Australia,1951,,,,,,296.0
46043,25004,-34.7,139.96,GALGA,Australia,1952,,,,,,278.2
46044,25004,-34.7,139.96,GALGA,Australia,1953,,,,,,245.7
46045,25004,-34.7,139.96,GALGA,Australia,1954,,,,,,271.5
46046,25004,-34.7,139.96,GALGA,Australia,1955,,,,,,308.6
46047,25004,-34.7,139.96,GALGA,Australia,1956,,,,,,279.7
46048,25004,-34.7,139.96,GALGA,Australia,1957,,,,,,125.1
46049,25004,-34.7,139.96,GALGA,Australia,1958,,,,,,258.8
46050,25004,-34.7,139.96,GALGA,Australia,1959,,,,,,190.0
46051,25004,-34.7,139.96,GALGA,Australia,1960,,,,,,297.7
46052,25004,-34.7,139.96,GALGA,Australia,1961,,,,,,266.4
46053,25004,-34.7,139.96,GALGA,Australia,1962,,,,,,243.7
46054,25004,-34.7,139.96,GALGA,Australia,1963,,,,,,319.6
46055,25004,-34.7,139.96,GALGA,Australia,1964,,,,,,339.2
46056,25004,-34.7,139.96,GALGA,Australia,1965,,,,,,234.7
46057,25004,-34.7,139.96,GALGA,Australia,1966,,,,,,262.0
46058,25004,-34.7,139.96,GALGA,Australia,1967,,,,,,154.5
46059,25004,-34.7,139.96,GALGA,Australia,1968,,,,,,329.8
46060,25004,-34.7,139.96,GALGA,Australia,1969,,,,,,352.7
46061,25004,-34.7,139.96,GALGA,Australia,1970,,,,,,280.4
46062,25004,-34.7,139.96,GALGA,Australia,1971,,,,,,268.5
46063,25004,-34.7,139.96,GALGA,Australia,1972,,,,,,197.7
46064,25004,-34.7,139.96,GALGA,Australia,1973,,,,,,524.3
46065,25004,-34.7,139.96,GALGA,Australia,1974,,,,,,558.5
46066,25004,-34.7,139.96,GALGA,Australia,1975,,,,,,288.2
46067,25004,-34.7,139.96,GALGA,Australia,1976,,,,,,285.0
46068,25004,-34.7,139.96,GALGA,Australia,1977,,,,,,212.0
46069,25004,-34.7,139.96,GALGA,Australia,1978,,,,,,302.2
46070,25004,-34.7,139.96,GALGA,Australia,1979,,,,,,349.7
46071,25004,-34.7,139.96,GALGA,Australia,1980,,,,,,256.3
46072,25004,-34.7,139.96,GALGA,Australia,1981,,,,,,276.3
46073,25004,-34.7,139.96,GALGA,Australia,1982,,,,,,133.4
46074,25004,-34.7,139.96,GALGA,Australia,1983,,,,,,412.1
46075,25004,-34.7,139.96,GALGA,Australia,1984,,,,,,241.1
46076,25004,-34.7,139.96,GALGA,Australia,1985,,,,,,269.7
46077,25004,-34.7,139.96,GALGA,Australia,1986,,,,,,319.8
46078,25004,-34.7,139.96,GALGA,Australia,1987,,,,,,307.5
46079,25004,-34.7,139.96,GALGA,Australia,1988,,,,,,321.4
46080,25004,-34.7,139.96,GALGA,Australia,1989,,,,,,255.3
46081,25004,-34.7,139.96,GALGA,Australia,1990,,,,,,274.1
46082,25004,-34.7,139.96,GALGA,Australia,1991,,,,,,222.1
46083,25004,-34.7,139.96,GALGA,Australia,1992,,,,,,571.9
46084,25004,-34.7,139.96,GALGA,Australia,1993,,,,,,296.8
46085,25004,-34.7,139.96,GALGA,Australia,1994,,,,,,187.2
46086,25004,-34.7,139.96,GALGA,Australia,1995,,,,,,342.3
46087,25004,-34.7,139.96,GALGA,Australia,1996,,,,,,353.8
46088,25004,-34.7,139.96,GALGA,Australia,1997,,,,,,287.0
46089,25004,-34.7,139.96,GALGA,Australia,1998,,,,,,330.7
46090,25004,-34.7,139.96,GALGA,Australia,1999,,,,,,331.2
46091,25004,-34.7,139.96,GALGA,Australia,2000,,,,,,319.9
46092,25004,-34.7,139.96,GALGA,Australia,2001,,,,,,99999.9
46093,25004,-34.7,139.96,GALGA,Australia,2002,,,,,,99999.9
46094,25004,-34.7,139.96,GALGA,Australia,2003,,,,,,99999.9
46095,25004,-34.7,139.96,GALGA,Australia,2004,,,,,,99999.9
46096,25004,-34.7,139.96,GALGA,Australia,2005,,,,,,99999.9
46097,25004,-34.7,139.96,GALGA,Australia,2006,,,,,,99999.9
46098,25004,-34.7,139.96,GALGA,Australia,2007,,,,,,99999.9
46099,25004,-34.7,139.96,GALGA,Australia,2008,,,,,,99999.9
46100,25004,-34.7,139.96,GALGA,Australia,2009,,,,,,99999.9
46101,25004,-34.7,139.96,GALGA,Australia,2010,,,,,,99999.9
46102,25004,-34.7,139.96,GALGA,Australia,2011,,,,,,448.3
46103,25004,-34.7,139.96,GALGA,Australia,2012,,,,,,262.0
46104,25004,-34.7,139.96,GALGA,Australia,2013,,,,,,266.4
46105,25004,-34.7,139.96,GALGA,Australia,2014,,,,,,368.2
46106,25004,-34.7,139.96,GALGA,Australia,2015,,,,,,279.1
46107,25004,-34.7,139.96,GALGA,Australia,2016,,,,,,428.4
46108,25004,-34.7,139.96,GALGA,Australia,2017,,,,,,281.2
46109,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1880,,,,,,505.3
46110,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1881,,,,,,440.5
46111,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1882,,,,,,536.8
46112,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1883,,,,,,437.7
46113,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1884,,,,,,379.4
46114,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1885,,,,,,404.0
46115,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1886,,,,,,855.7
46116,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1887,,,,,,778.4
46117,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1888,,,,,,609.5
46118,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1889,,,,,,706.6
46119,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1890,,,,,,893.2
46120,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1891,,,,,,694.7
46121,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1892,,,,,,723.5
46122,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1893,,,,,,690.6
46123,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1894,,,,,,1097.2
46124,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1895,,,,,,428.2
46125,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1896,,,,,,574.8
46126,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1897,,,,,,638.6
46127,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1898,,,,,,354.8
46128,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1899,,,,,,524.1
46129,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1900,,,,,,560.9
46130,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1901,,,,,,501.3
46131,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1902,,,,,,201.0
46132,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1903,,,,,,798.7
46133,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1904,,,,,,546.7
46134,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1905,,,,,,416.3
46135,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1906,,,,,,549.6
46136,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1907,,,,,,571.4
46137,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1908,,,,,,685.4
46138,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1909,,,,,,678.5
46139,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1910,,,,,,686.5
46140,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1911,,,,,,533.9
46141,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1912,,,,,,484.7
46142,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1913,,,,,,648.3
46143,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1914,,,,,,648.2
46144,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1915,,,,,,329.9
46145,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1916,,,,,,904.3
46146,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1917,,,,,,634.8
46147,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1918,,,,,,374.2
46148,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1919,,,,,,375.8
46149,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1920,,,,,,645.9
46150,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1921,,,,,,923.4
46151,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1922,,,,,,453.1
46152,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1923,,,,,,284.0
46153,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1924,,,,,,808.6
46154,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1925,,,,,,316.6
46155,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1926,,,,,,435.2
46156,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1927,,,,,,501.4
46157,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1928,,,,,,583.1
46158,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1929,,,,,,444.8
46159,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1930,,,,,,484.8
46160,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1931,,,,,,691.1
46161,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1932,,,,,,462.7
46162,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1933,,,,,,613.5
46163,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1934,,,,,,682.4
46164,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1935,,,,,,311.0
46165,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1936,,,,,,522.1
46166,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1937,,,,,,566.0
46167,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1938,,,,,,610.3
46168,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1939,,,,,,455.4
46169,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1940,,,,,,414.0
46170,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1941,,,,,,434.6
46171,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1942,,,,,,560.5
46172,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1943,,,,,,508.5
46173,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1944,,,,,,335.3
46174,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1945,,,,,,470.8
46175,53018,-28.99,150.02,CROPPA CREEK (KRUI PLAINS),Australia,1946,,,,,,439.5
