station_number,lat,long,station_name,year,rainfall
095016,-42.34,146.75,OSTERLEY,1911,726.8
095016,-42.34,146.75,OSTERLEY,1912,800.3
095016,-42.34,146.75,OSTERLEY,1913,566.4
095016,-42.34,146.75,OSTERLEY,1914,454.7
095016,-42.34,146.75,OSTERLEY,1915,755.2
095016,-42.34,146.75,OSTERLEY,1916,924.0
095016,-42.34,146.75,OSTERLEY,1917,683.1
095016,-42.34,146.75,OSTERLEY,1918,619.9
095016,-42.34,146.75,OSTERLEY,1919,599.6
095016,-42.34,146.75,OSTERLEY,1920,592.4
095016,-42.34,146.75,OSTERLEY,1921,594.9
095016,-42.34,146.75,OSTERLEY,1922,734.6
095016,-42.34,146.75,OSTERLEY,1923,998.0
095016,-42.34,146.75,OSTERLEY,1924,999.1
095016,-42.34,146.75,OSTERLEY,1925,591.4
095016,-42.34,146.75,OSTERLEY,1926,825.5
095016,-42.34,146.75,OSTERLEY,1927,672.9
095016,-42.34,146.75,OSTERLEY,1928,1008.8
095016,-42.34,146.75,OSTERLEY,1929,800.7
095016,-42.34,146.75,OSTERLEY,1930,656.1
095016,-42.34,146.75,OSTERLEY,1931,949.6
095016,-42.34,146.75,OSTERLEY,1932,683.9
095016,-42.34,146.75,OSTERLEY,1933,537.0
095016,-42.34,146.75,OSTERLEY,1934,729.8
095016,-42.34,146.75,OSTERLEY,1935,995.0
095016,-42.34,146.75,OSTERLEY,1936,701.2
095016,-42.34,146.75,OSTERLEY,1937,727.5
095016,-42.34,146.75,OSTERLEY,1938,849.5
095016,-42.34,146.75,OSTERLEY,1939,827.5
095016,-42.34,146.75,OSTERLEY,1940,665.5
095016,-42.34,146.75,OSTERLEY,1941,742.0
095016,-42.34,146.75,OSTERLEY,1942,643.9
095016,-42.34,146.75,OSTERLEY,1943,596.9
095016,-42.34,146.75,OSTERLEY,1944,671.3
095016,-42.34,146.75,OSTERLEY,1945,457.1
095016,-42.34,146.75,OSTERLEY,1946,958.2
095016,-42.34,146.75,OSTERLEY,1947,1034.5
095016,-42.34,146.75,OSTERLEY,1948,932.0
095016,-42.34,146.75,OSTERLEY,1949,710.2
095016,-42.34,146.75,OSTERLEY,1950,618.3
095016,-42.34,146.75,OSTERLEY,1951,645.6
095016,-42.34,146.75,OSTERLEY,1952,872.5
095016,-42.34,146.75,OSTERLEY,1953,817.9
095016,-42.34,146.75,OSTERLEY,1954,689.4
095016,-42.34,146.75,OSTERLEY,1955,643.0
095016,-42.34,146.75,OSTERLEY,1956,989.3
095016,-42.34,146.75,OSTERLEY,1957,625.2
095016,-42.34,146.75,OSTERLEY,1958,953.4
095016,-42.34,146.75,OSTERLEY,1959,549.0
095016,-42.34,146.75,OSTERLEY,1960,764.6
095016,-42.34,146.75,OSTERLEY,1961,470.9
095016,-42.34,146.75,OSTERLEY,1962,740.7
095016,-42.34,146.75,OSTERLEY,1963,438.4
095016,-42.34,146.75,OSTERLEY,1964,740.1
095016,-42.34,146.75,OSTERLEY,1965,490.5
095016,-42.34,146.75,OSTERLEY,1966,640.6
095016,-42.34,146.75,OSTERLEY,1967,472.5
095016,-42.34,146.75,OSTERLEY,1968,755.3
095016,-42.34,146.75,OSTERLEY,1969,750.5
095016,-42.34,146.75,OSTERLEY,1970,980.5
095016,-42.34,146.75,OSTERLEY,1971,877.7
095016,-42.34,146.75,OSTERLEY,1972,633.5
095016,-42.34,146.75,OSTERLEY,1973,739.0
095016,-42.34,146.75,OSTERLEY,1974,694.7
095016,-42.34,146.75,OSTERLEY,1975,1131.1
095016,-42.34,146.75,OSTERLEY,1976,667.5
095016,-42.34,146.75,OSTERLEY,1977,599.4
095016,-42.34,146.75,OSTERLEY,1978,660.4
095016,-42.34,146.75,OSTERLEY,1979,526.0
095016,-42.34,146.75,OSTERLEY,1980,701.8
095016,-42.34,146.75,OSTERLEY,1981,795.9
095016,-42.34,146.75,OSTERLEY,1982,574.7
095016,-42.34,146.75,OSTERLEY,1983,513.3
095016,-42.34,146.75,OSTERLEY,1984,523.7
095016,-42.34,146.75,OSTERLEY,1985,564.1
095016,-42.34,146.75,OSTERLEY,1986,671.1
095016,-42.34,146.75,OSTERLEY,1987,648.2
095016,-42.34,146.75,OSTERLEY,1988,885.4
095016,-42.34,146.75,OSTERLEY,1989,525.4
095016,-42.34,146.75,OSTERLEY,1990,701.2
095016,-42.34,146.75,OSTERLEY,1991,795.6
095016,-42.34,146.75,OSTERLEY,1992,703.4
095016,-42.34,146.75,OSTERLEY,1993,99999.9
095016,-42.34,146.75,OSTERLEY,1994,778.1
095016,-42.34,146.75,OSTERLEY,1995,682.6
095016,-42.34,146.75,OSTERLEY,1996,99999.9
095016,-42.34,146.75,OSTERLEY,1997,590.8
095016,-42.34,146.75,OSTERLEY,1998,617.4
095016,-42.34,146.75,OSTERLEY,1999,551.4
095016,-42.34,146.75,OSTERLEY,2000,674.4
095016,-42.34,146.75,OSTERLEY,2001,788.2
095016,-42.34,146.75,OSTERLEY,2002,598.6
095016,-42.34,146.75,OSTERLEY,2003,779.0
095016,-42.34,146.75,OSTERLEY,2004,852.0
095016,-42.34,146.75,OSTERLEY,2005,791.8
095016,-42.34,146.75,OSTERLEY,2006,472.4
095016,-42.34,146.75,OSTERLEY,2007,606.5
095016,-42.34,146.75,OSTERLEY,2008,538.2
095016,-42.34,146.75,OSTERLEY,2009,828.6
095016,-42.34,146.75,OSTERLEY,2010,604.0
095016,-42.34,146.75,OSTERLEY,2011,796.4
095016,-42.34,146.75,OSTERLEY,2012,616.4
095016,-42.34,146.75,OSTERLEY,2013,844.0
095016,-42.34,146.75,OSTERLEY,2014,606.4
095016,-42.34,146.75,OSTERLEY,2015,625.9
095016,-42.34,146.75,OSTERLEY,2016,934.3
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1900,2111.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1901,1421.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1902,1293.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1903,1383.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1904,1198.3
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1905,944.4
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1906,642.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1907,826.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1908,1069.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1909,913.3
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1910,881.6
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1911,1253.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1912,1020.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1913,1187.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1914,1767.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1915,1179.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1916,1437.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1917,1297.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1918,1626.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1919,1347.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1920,910.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1921,1340.7
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1922,1206.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1923,1055.7
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1924,1033.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1925,1371.4
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1926,957.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1927,937.4
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1928,1323.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1929,1363.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1930,864.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1931,1180.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1932,936.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1933,833.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1934,2250.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1935,957.2
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1936,931.3
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1937,1174.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1938,888.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1939,865.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1940,585.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1941,847.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1942,774.6
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1943,1267.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1944,656.4
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1945,1001.2
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1946,686.6
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1947,1045.4
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1948,987.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1949,1390.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1950,2170.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1951,1537.4
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1952,1921.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1953,996.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1954,1000.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1955,1420.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1956,1751.2
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1957,782.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1958,1705.2
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1959,2137.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1960,1641.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1961,2493.6
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1962,1273.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1963,2198.7
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1964,1144.6
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1965,917.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1966,1338.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1967,849.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1968,607.2
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1969,1728.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1970,1025.3
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1971,845.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1972,983.7
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1973,1582.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1974,2352.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1975,1591.3
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1976,2306.4
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1977,1089.3
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1978,1552.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1979,814.6
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1980,699.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1981,1099.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1982,770.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1983,1191.2
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1984,1551.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1985,1516.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1986,1060.2
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1987,1121.7
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1988,1137.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1989,2103.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1990,1735.3
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1991,1088.8
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1992,1289.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1993,1027.6
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1994,99999.9
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1995,1277.2
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1996,936.6
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1997,1161.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1998,1560.2
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,1999,1225.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,2000,892.1
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,2001,1132.0
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,2002,1003.5
068034,-35.09,150.80,POINT PERPENDICULAR LIGHTHOUSE COMPARISON,2003,1346.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1893,1214.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1894,2574.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1895,1683.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1896,1896.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1897,1167.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1898,2170.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1899,1875.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1900,1314.7
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1901,1634.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1902,849.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1903,1875.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1904,1309.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1905,1725.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1906,3093.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1907,1082.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1908,1976.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1909,1519.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1910,2421.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1911,1474.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1912,1195.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1913,2057.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1914,1998.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1915,826.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1916,1531.7
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1917,1921.7
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1918,3104.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1919,1161.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1920,1361.7
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1921,2536.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1922,849.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1923,563.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1924,1311.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1925,1233.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1926,954.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1927,2123.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1928,2150.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1929,1773.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1930,1594.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1931,801.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1932,1214.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1933,1913.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1934,1084.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1935,1089.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1936,2409.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1937,1446.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1938,1365.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1939,1468.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1940,2133.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1941,1807.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1942,2278.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1943,1333.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1944,1336.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1945,1175.7
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1946,1462.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1947,1394.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1948,1049.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1949,1038.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1950,2814.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1951,1748.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1952,1081.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1953,1478.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1954,2621.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1955,2868.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1956,2728.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1957,894.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1958,3171.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1959,1872.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1960,1954.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1961,1059.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1962,1411.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1963,2480.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1964,1235.7
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1965,971.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1966,980.7
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1967,1425.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1968,1862.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1969,1073.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1970,2032.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1971,1616.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1972,1559.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1973,1785.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1974,2884.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1975,2137.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1976,1946.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1977,1716.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1978,1530.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1979,2785.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1980,1169.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1981,1743.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1982,1089.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1983,1425.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1984,758.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1985,1851.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1986,1092.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1987,844.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1988,2024.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1989,2034.7
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1990,2473.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1991,2299.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1992,598.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1993,1412.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1994,968.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1995,1052.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1996,1309.1
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1997,1548.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1998,1676.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,1999,1812.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2000,2689.2
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2001,1021.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2002,849.6
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2003,1100.8
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2004,882.4
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2005,1276.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2006,1230.3
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2007,2139.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2008,2242.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2009,1705.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2010,3648.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2011,2242.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2012,2408.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2013,1795.5
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2014,1382.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2015,951.0
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2016,1952.9
033060,-21.14,149.04,PLEYSTOWE SUGAR MILL,2017,2354.4
024535,-34.57,139.60,SWAN REACH,1899,259.2
024535,-34.57,139.60,SWAN REACH,1900,268.6
024535,-34.57,139.60,SWAN REACH,1901,145.9
024535,-34.57,139.60,SWAN REACH,1902,210.7
024535,-34.57,139.60,SWAN REACH,1903,381.2
024535,-34.57,139.60,SWAN REACH,1904,217.2
024535,-34.57,139.60,SWAN REACH,1905,278.2
024535,-34.57,139.60,SWAN REACH,1906,358.3
024535,-34.57,139.60,SWAN REACH,1907,250.1
024535,-34.57,139.60,SWAN REACH,1908,319.5
024535,-34.57,139.60,SWAN REACH,1909,279.1
024535,-34.57,139.60,SWAN REACH,1910,416.8
024535,-34.57,139.60,SWAN REACH,1911,229.8
024535,-34.57,139.60,SWAN REACH,1912,256.3
024535,-34.57,139.60,SWAN REACH,1913,253.4
024535,-34.57,139.60,SWAN REACH,1914,177.7
024535,-34.57,139.60,SWAN REACH,1915,244.7
024535,-34.57,139.60,SWAN REACH,1916,400.3
024535,-34.57,139.60,SWAN REACH,1917,337.1
024535,-34.57,139.60,SWAN REACH,1918,206.3
024535,-34.57,139.60,SWAN REACH,1919,235.6
024535,-34.57,139.60,SWAN REACH,1920,325.0
024535,-34.57,139.60,SWAN REACH,1921,432.3
024535,-34.57,139.60,SWAN REACH,1922,264.5
024535,-34.57,139.60,SWAN REACH,1923,272.4
024535,-34.57,139.60,SWAN REACH,1924,323.8
024535,-34.57,139.60,SWAN REACH,1925,249.9
024535,-34.57,139.60,SWAN REACH,1926,223.7
024535,-34.57,139.60,SWAN REACH,1927,152.4
024535,-34.57,139.60,SWAN REACH,1928,240.6
024535,-34.57,139.60,SWAN REACH,1929,177.5
024535,-34.57,139.60,SWAN REACH,1930,243.3
024535,-34.57,139.60,SWAN REACH,1931,257.7
024535,-34.57,139.60,SWAN REACH,1932,283.8
024535,-34.57,139.60,SWAN REACH,1933,291.1
024535,-34.57,139.60,SWAN REACH,1934,278.2
024535,-34.57,139.60,SWAN REACH,1935,247.0
024535,-34.57,139.60,SWAN REACH,1936,252.3
024535,-34.57,139.60,SWAN REACH,1937,301.5
024535,-34.57,139.60,SWAN REACH,1938,181.4
024535,-34.57,139.60,SWAN REACH,1939,256.3
024535,-34.57,139.60,SWAN REACH,1940,141.2
024535,-34.57,139.60,SWAN REACH,1941,397.9
024535,-34.57,139.60,SWAN REACH,1942,362.6
024535,-34.57,139.60,SWAN REACH,1943,180.2
024535,-34.57,139.60,SWAN REACH,1944,134.3
024535,-34.57,139.60,SWAN REACH,1945,242.2
024535,-34.57,139.60,SWAN REACH,1946,380.3
