station_number,lat,long,station_name,year,tmin
040842,-27.39,153.13,BRISBANE AP,1952,15.3
040842,-27.39,153.13,BRISBANE AP,1953,14.6
040842,-27.39,153.13,BRISBANE AP,1954,15.4
040842,-27.39,153.13,BRISBANE AP,1955,15.1
040842,-27.39,153.13,BRISBANE AP,1956,14.5
040842,-27.39,153.13,BRISBANE AP,1957,15.0
040842,-27.39,153.13,BRISBANE AP,1958,15.4
040842,-27.39,153.13,BRISBANE AP,1959,14.6
040842,-27.39,153.13,BRISBANE AP,1960,14.1
040842,-27.39,153.13,BRISBANE AP,1961,14.4
040842,-27.39,153.13,BRISBANE AP,1962,14.6
040842,-27.39,153.13,BRISBANE AP,1963,14.8
040842,-27.39,153.13,BRISBANE AP,1964,14.8
040842,-27.39,153.13,BRISBANE AP,1965,15.0
040842,-27.39,153.13,BRISBANE AP,1966,14.9
040842,-27.39,153.13,BRISBANE AP,1967,15.1
040842,-27.39,153.13,BRISBANE AP,1968,15.2
040842,-27.39,153.13,BRISBANE AP,1969,15.6
040842,-27.39,153.13,BRISBANE AP,1970,14.6
040842,-27.39,153.13,BRISBANE AP,1971,14.9
040842,-27.39,153.13,BRISBANE AP,1972,14.9
040842,-27.39,153.13,BRISBANE AP,1973,16.5
040842,-27.39,153.13,BRISBANE AP,1974,15.0
040842,-27.39,153.13,BRISBANE AP,1975,15.4
040842,-27.39,153.13,BRISBANE AP,1976,15.5
040842,-27.39,153.13,BRISBANE AP,1977,15.4
040842,-27.39,153.13,BRISBANE AP,1978,15.4
040842,-27.39,153.13,BRISBANE AP,1979,15.7
040842,-27.39,153.13,BRISBANE AP,1980,16.0
040842,-27.39,153.13,BRISBANE AP,1981,15.6
040842,-27.39,153.13,BRISBANE AP,1982,15.1
040842,-27.39,153.13,BRISBANE AP,1983,16.0
040842,-27.39,153.13,BRISBANE AP,1984,15.3
040842,-27.39,153.13,BRISBANE AP,1985,15.6
040842,-27.39,153.13,BRISBANE AP,1986,15.9
040842,-27.39,153.13,BRISBANE AP,1987,16.0
040842,-27.39,153.13,BRISBANE AP,1988,16.3
040842,-27.39,153.13,BRISBANE AP,1989,15.7
040842,-27.39,153.13,BRISBANE AP,1990,15.8
040842,-27.39,153.13,BRISBANE AP,1991,15.7
040842,-27.39,153.13,BRISBANE AP,1992,15.5
040842,-27.39,153.13,BRISBANE AP,1993,16.0
040842,-27.39,153.13,BRISBANE AP,1994,14.9
040842,-27.39,153.13,BRISBANE AP,1995,15.6
040842,-27.39,153.13,BRISBANE AP,1996,15.6
040842,-27.39,153.13,BRISBANE AP,1997,16.0
040842,-27.39,153.13,BRISBANE AP,1998,16.7
040842,-27.39,153.13,BRISBANE AP,1999,15.9
040842,-27.39,153.13,BRISBANE AP,2000,15.6
040842,-27.39,153.13,BRISBANE AP,2001,15.2
040842,-27.39,153.13,BRISBANE AP,2002,15.1
040842,-27.39,153.13,BRISBANE AP,2003,15.1
040842,-27.39,153.13,BRISBANE AP,2004,15.3
040842,-27.39,153.13,BRISBANE AP,2005,16.0
040842,-27.39,153.13,BRISBANE AP,2006,15.5
040842,-27.39,153.13,BRISBANE AP,2007,15.8
040842,-27.39,153.13,BRISBANE AP,2008,15.2
040842,-27.39,153.13,BRISBANE AP,2009,16.0
040842,-27.39,153.13,BRISBANE AP,2010,16.3
040842,-27.39,153.13,BRISBANE AP,2011,15.4
040842,-27.39,153.13,BRISBANE AP,2012,15.4
010311,-31.90,116.76,YORK,1910,9.0
010311,-31.90,116.76,YORK,1911,8.4
010311,-31.90,116.76,YORK,1912,9.4
010311,-31.90,116.76,YORK,1913,8.7
010311,-31.90,116.76,YORK,1914,9.1
010311,-31.90,116.76,YORK,1915,10.2
010311,-31.90,116.76,YORK,1916,8.4
010311,-31.90,116.76,YORK,1917,8.5
010311,-31.90,116.76,YORK,1918,9.8
010311,-31.90,116.76,YORK,1919,8.9
010311,-31.90,116.76,YORK,1920,9.3
010311,-31.90,116.76,YORK,1921,10.2
010311,-31.90,116.76,YORK,1922,8.6
010311,-31.90,116.76,YORK,1923,9.7
010311,-31.90,116.76,YORK,1924,8.7
010311,-31.90,116.76,YORK,1925,8.9
010311,-31.90,116.76,YORK,1926,9.8
010311,-31.90,116.76,YORK,1927,9.5
010311,-31.90,116.76,YORK,1928,8.9
010311,-31.90,116.76,YORK,1929,8.3
010311,-31.90,116.76,YORK,1930,10.2
010311,-31.90,116.76,YORK,1931,9.0
010311,-31.90,116.76,YORK,1932,9.4
010311,-31.90,116.76,YORK,1933,9.2
010311,-31.90,116.76,YORK,1934,9.4
010311,-31.90,116.76,YORK,1935,8.9
010311,-31.90,116.76,YORK,1936,9.9
010311,-31.90,116.76,YORK,1937,9.5
010311,-31.90,116.76,YORK,1938,9.5
010311,-31.90,116.76,YORK,1939,9.7
010311,-31.90,116.76,YORK,1940,9.4
010311,-31.90,116.76,YORK,1941,9.6
010311,-31.90,116.76,YORK,1942,9.4
010311,-31.90,116.76,YORK,1943,9.5
010311,-31.90,116.76,YORK,1944,9.3
010311,-31.90,116.76,YORK,1945,10.5
010311,-31.90,116.76,YORK,1946,9.7
010311,-31.90,116.76,YORK,1947,9.4
010311,-31.90,116.76,YORK,1948,9.4
010311,-31.90,116.76,YORK,1949,9.5
010311,-31.90,116.76,YORK,1950,9.1
010311,-31.90,116.76,YORK,1951,9.3
010311,-31.90,116.76,YORK,1952,8.9
010311,-31.90,116.76,YORK,1953,9.6
010311,-31.90,116.76,YORK,1954,8.9
010311,-31.90,116.76,YORK,1955,9.4
010311,-31.90,116.76,YORK,1956,8.9
010311,-31.90,116.76,YORK,1957,9.6
010311,-31.90,116.76,YORK,1958,10.0
010311,-31.90,116.76,YORK,1959,10.2
010311,-31.90,116.76,YORK,1960,8.7
010311,-31.90,116.76,YORK,1961,9.8
010311,-31.90,116.76,YORK,1962,9.8
010311,-31.90,116.76,YORK,1963,10.8
010311,-31.90,116.76,YORK,1964,9.3
010311,-31.90,116.76,YORK,1965,10.1
010311,-31.90,116.76,YORK,1966,8.9
010311,-31.90,116.76,YORK,1967,9.8
010311,-31.90,116.76,YORK,1968,8.5
010311,-31.90,116.76,YORK,1969,8.7
010311,-31.90,116.76,YORK,1970,9.5
010311,-31.90,116.76,YORK,1971,8.5
010311,-31.90,116.76,YORK,1972,9.8
010311,-31.90,116.76,YORK,1973,9.1
010311,-31.90,116.76,YORK,1974,9.3
010311,-31.90,116.76,YORK,1975,8.9
010311,-31.90,116.76,YORK,1976,9.5
010311,-31.90,116.76,YORK,1977,9.6
010311,-31.90,116.76,YORK,1978,10.0
010311,-31.90,116.76,YORK,1979,9.1
010311,-31.90,116.76,YORK,1980,9.6
010311,-31.90,116.76,YORK,1981,9.4
010311,-31.90,116.76,YORK,1982,9.2
010311,-31.90,116.76,YORK,1983,10.1
010311,-31.90,116.76,YORK,1984,9.1
010311,-31.90,116.76,YORK,1985,9.7
010311,-31.90,116.76,YORK,1986,9.0
010311,-31.90,116.76,YORK,1987,9.6
010311,-31.90,116.76,YORK,1988,10.1
010311,-31.90,116.76,YORK,1989,9.5
010311,-31.90,116.76,YORK,1990,9.4
010311,-31.90,116.76,YORK,1991,10.2
010311,-31.90,116.76,YORK,1992,10.3
010311,-31.90,116.76,YORK,1993,9.5
010311,-31.90,116.76,YORK,1994,9.7
010311,-31.90,116.76,YORK,1995,9.7
010311,-31.90,116.76,YORK,1996,10.0
010311,-31.90,116.76,YORK,1997,9.4
010311,-31.90,116.76,YORK,1998,9.9
010311,-31.90,116.76,YORK,1999,10.1
010311,-31.90,116.76,YORK,2000,9.7
010311,-31.90,116.76,YORK,2001,9.3
010311,-31.90,116.76,YORK,2002,9.7
010311,-31.90,116.76,YORK,2003,9.9
010311,-31.90,116.76,YORK,2004,9.3
010311,-31.90,116.76,YORK,2005,9.0
010311,-31.90,116.76,YORK,2006,9.0
010311,-31.90,116.76,YORK,2007,9.3
010311,-31.90,116.76,YORK,2008,9.4
010311,-31.90,116.76,YORK,2009,99999.9
010311,-31.90,116.76,YORK,2010,8.7
010311,-31.90,116.76,YORK,2011,10.8
010311,-31.90,116.76,YORK,2012,9.0
018012,-32.13,133.71,CEDUNA AMO,1910,9.7
018012,-32.13,133.71,CEDUNA AMO,1911,9.9
018012,-32.13,133.71,CEDUNA AMO,1912,10.3
018012,-32.13,133.71,CEDUNA AMO,1913,9.5
018012,-32.13,133.71,CEDUNA AMO,1914,10.4
018012,-32.13,133.71,CEDUNA AMO,1915,10.1
018012,-32.13,133.71,CEDUNA AMO,1916,9.6
018012,-32.13,133.71,CEDUNA AMO,1917,9.7
018012,-32.13,133.71,CEDUNA AMO,1918,9.9
018012,-32.13,133.71,CEDUNA AMO,1919,10.4
018012,-32.13,133.71,CEDUNA AMO,1920,9.8
018012,-32.13,133.71,CEDUNA AMO,1921,10.5
018012,-32.13,133.71,CEDUNA AMO,1922,9.9
018012,-32.13,133.71,CEDUNA AMO,1923,10.3
018012,-32.13,133.71,CEDUNA AMO,1924,9.3
018012,-32.13,133.71,CEDUNA AMO,1925,9.7
018012,-32.13,133.71,CEDUNA AMO,1926,9.7
018012,-32.13,133.71,CEDUNA AMO,1927,9.5
018012,-32.13,133.71,CEDUNA AMO,1928,9.7
018012,-32.13,133.71,CEDUNA AMO,1929,9.3
018012,-32.13,133.71,CEDUNA AMO,1930,10.2
018012,-32.13,133.71,CEDUNA AMO,1931,9.4
018012,-32.13,133.71,CEDUNA AMO,1932,9.8
018012,-32.13,133.71,CEDUNA AMO,1933,9.4
018012,-32.13,133.71,CEDUNA AMO,1934,10.2
018012,-32.13,133.71,CEDUNA AMO,1935,10.1
018012,-32.13,133.71,CEDUNA AMO,1936,9.6
018012,-32.13,133.71,CEDUNA AMO,1937,9.6
018012,-32.13,133.71,CEDUNA AMO,1938,9.7
018012,-32.13,133.71,CEDUNA AMO,1939,10.3
018012,-32.13,133.71,CEDUNA AMO,1940,9.4
018012,-32.13,133.71,CEDUNA AMO,1941,9.9
018012,-32.13,133.71,CEDUNA AMO,1942,10.5
018012,-32.13,133.71,CEDUNA AMO,1943,9.1
018012,-32.13,133.71,CEDUNA AMO,1944,9.6
018012,-32.13,133.71,CEDUNA AMO,1945,9.4
018012,-32.13,133.71,CEDUNA AMO,1946,9.8
018012,-32.13,133.71,CEDUNA AMO,1947,10.5
018012,-32.13,133.71,CEDUNA AMO,1948,9.2
018012,-32.13,133.71,CEDUNA AMO,1949,9.5
018012,-32.13,133.71,CEDUNA AMO,1950,9.9
018012,-32.13,133.71,CEDUNA AMO,1951,10.8
018012,-32.13,133.71,CEDUNA AMO,1952,9.3
018012,-32.13,133.71,CEDUNA AMO,1953,9.7
018012,-32.13,133.71,CEDUNA AMO,1954,9.8
018012,-32.13,133.71,CEDUNA AMO,1955,10.5
018012,-32.13,133.71,CEDUNA AMO,1956,9.9
018012,-32.13,133.71,CEDUNA AMO,1957,9.7
018012,-32.13,133.71,CEDUNA AMO,1958,9.8
018012,-32.13,133.71,CEDUNA AMO,1959,9.9
018012,-32.13,133.71,CEDUNA AMO,1960,9.9
018012,-32.13,133.71,CEDUNA AMO,1961,10.2
018012,-32.13,133.71,CEDUNA AMO,1962,9.9
018012,-32.13,133.71,CEDUNA AMO,1963,10.5
018012,-32.13,133.71,CEDUNA AMO,1964,9.9
018012,-32.13,133.71,CEDUNA AMO,1965,10.7
018012,-32.13,133.71,CEDUNA AMO,1966,10.4
018012,-32.13,133.71,CEDUNA AMO,1967,9.9
018012,-32.13,133.71,CEDUNA AMO,1968,10.8
018012,-32.13,133.71,CEDUNA AMO,1969,9.7
018012,-32.13,133.71,CEDUNA AMO,1970,9.7
018012,-32.13,133.71,CEDUNA AMO,1971,10.1
018012,-32.13,133.71,CEDUNA AMO,1972,9.9
018012,-32.13,133.71,CEDUNA AMO,1973,11.2
018012,-32.13,133.71,CEDUNA AMO,1974,10.9
018012,-32.13,133.71,CEDUNA AMO,1975,10.8
018012,-32.13,133.71,CEDUNA AMO,1976,9.8
018012,-32.13,133.71,CEDUNA AMO,1977,10.3
018012,-32.13,133.71,CEDUNA AMO,1978,10.1
018012,-32.13,133.71,CEDUNA AMO,1979,10.5
018012,-32.13,133.71,CEDUNA AMO,1980,10.3
018012,-32.13,133.71,CEDUNA AMO,1981,10.8
018012,-32.13,133.71,CEDUNA AMO,1982,10.6
018012,-32.13,133.71,CEDUNA AMO,1983,10.4
018012,-32.13,133.71,CEDUNA AMO,1984,10.0
018012,-32.13,133.71,CEDUNA AMO,1985,10.3
018012,-32.13,133.71,CEDUNA AMO,1986,10.1
018012,-32.13,133.71,CEDUNA AMO,1987,10.0
018012,-32.13,133.71,CEDUNA AMO,1988,10.8
018012,-32.13,133.71,CEDUNA AMO,1989,10.7
018012,-32.13,133.71,CEDUNA AMO,1990,11.1
018012,-32.13,133.71,CEDUNA AMO,1991,10.8
018012,-32.13,133.71,CEDUNA AMO,1992,10.6
018012,-32.13,133.71,CEDUNA AMO,1993,10.4
018012,-32.13,133.71,CEDUNA AMO,1994,10.1
018012,-32.13,133.71,CEDUNA AMO,1995,10.7
018012,-32.13,133.71,CEDUNA AMO,1996,10.0
018012,-32.13,133.71,CEDUNA AMO,1997,10.3
018012,-32.13,133.71,CEDUNA AMO,1998,10.4
018012,-32.13,133.71,CEDUNA AMO,1999,10.8
018012,-32.13,133.71,CEDUNA AMO,2000,11.3
018012,-32.13,133.71,CEDUNA AMO,2001,10.7
018012,-32.13,133.71,CEDUNA AMO,2002,10.3
018012,-32.13,133.71,CEDUNA AMO,2003,10.8
018012,-32.13,133.71,CEDUNA AMO,2004,10.8
018012,-32.13,133.71,CEDUNA AMO,2005,10.7
018012,-32.13,133.71,CEDUNA AMO,2006,10.4
018012,-32.13,133.71,CEDUNA AMO,2007,10.6
018012,-32.13,133.71,CEDUNA AMO,2008,10.8
018012,-32.13,133.71,CEDUNA AMO,2009,11.3
018012,-32.13,133.71,CEDUNA AMO,2010,11.0
018012,-32.13,133.71,CEDUNA AMO,2011,11.3
018012,-32.13,133.71,CEDUNA AMO,2012,10.5
007176,-23.42,119.80,NEWMAN AERO,1916,15.7
007176,-23.42,119.80,NEWMAN AERO,1917,14.3
007176,-23.42,119.80,NEWMAN AERO,1918,15.5
007176,-23.42,119.80,NEWMAN AERO,1919,16.0
007176,-23.42,119.80,NEWMAN AERO,1920,15.1
007176,-23.42,119.80,NEWMAN AERO,1921,15.4
007176,-23.42,119.80,NEWMAN AERO,1922,15.5
007176,-23.42,119.80,NEWMAN AERO,1923,15.8
007176,-23.42,119.80,NEWMAN AERO,1924,15.5
007176,-23.42,119.80,NEWMAN AERO,1925,14.4
007176,-23.42,119.80,NEWMAN AERO,1926,15.2
007176,-23.42,119.80,NEWMAN AERO,1927,15.7
007176,-23.42,119.80,NEWMAN AERO,1928,15.1
007176,-23.42,119.80,NEWMAN AERO,1929,15.5
007176,-23.42,119.80,NEWMAN AERO,1930,16.3
007176,-23.42,119.80,NEWMAN AERO,1931,14.3
007176,-23.42,119.80,NEWMAN AERO,1932,14.7
007176,-23.42,119.80,NEWMAN AERO,1933,14.9
007176,-23.42,119.80,NEWMAN AERO,1934,15.2
007176,-23.42,119.80,NEWMAN AERO,1935,15.1
007176,-23.42,119.80,NEWMAN AERO,1936,15.9
007176,-23.42,119.80,NEWMAN AERO,1937,15.5
007176,-23.42,119.80,NEWMAN AERO,1938,16.2
007176,-23.42,119.80,NEWMAN AERO,1939,15.5
007176,-23.42,119.80,NEWMAN AERO,1940,15.9
007176,-23.42,119.80,NEWMAN AERO,1941,16.6
007176,-23.42,119.80,NEWMAN AERO,1942,14.4
007176,-23.42,119.80,NEWMAN AERO,1943,14.5
007176,-23.42,119.80,NEWMAN AERO,1944,15.4
007176,-23.42,119.80,NEWMAN AERO,1945,15.1
007176,-23.42,119.80,NEWMAN AERO,1946,15.0
007176,-23.42,119.80,NEWMAN AERO,1947,15.2
007176,-23.42,119.80,NEWMAN AERO,1948,14.6
007176,-23.42,119.80,NEWMAN AERO,1949,14.5
007176,-23.42,119.80,NEWMAN AERO,1950,15.1
007176,-23.42,119.80,NEWMAN AERO,1951,15.5
007176,-23.42,119.80,NEWMAN AERO,1952,14.4
007176,-23.42,119.80,NEWMAN AERO,1953,14.8
007176,-23.42,119.80,NEWMAN AERO,1954,15.3
007176,-23.42,119.80,NEWMAN AERO,1955,14.9
007176,-23.42,119.80,NEWMAN AERO,1956,14.5
007176,-23.42,119.80,NEWMAN AERO,1957,15.6
007176,-23.42,119.80,NEWMAN AERO,1958,99999.9
007176,-23.42,119.80,NEWMAN AERO,1959,16.5
007176,-23.42,119.80,NEWMAN AERO,1960,14.6
007176,-23.42,119.80,NEWMAN AERO,1961,15.5
007176,-23.42,119.80,NEWMAN AERO,1962,99999.9
007176,-23.42,119.80,NEWMAN AERO,1963,15.3
007176,-23.42,119.80,NEWMAN AERO,1964,15.2
007176,-23.42,119.80,NEWMAN AERO,1965,15.9
007176,-23.42,119.80,NEWMAN AERO,1966,14.3
007176,-23.42,119.80,NEWMAN AERO,1967,14.9
007176,-23.42,119.80,NEWMAN AERO,1968,15.2
007176,-23.42,119.80,NEWMAN AERO,1969,15.5
007176,-23.42,119.80,NEWMAN AERO,1970,16.2
007176,-23.42,119.80,NEWMAN AERO,1971,16.0
007176,-23.42,119.80,NEWMAN AERO,1972,16.6
007176,-23.42,119.80,NEWMAN AERO,1973,17.0
007176,-23.42,119.80,NEWMAN AERO,1974,16.2
007176,-23.42,119.80,NEWMAN AERO,1975,99999.9
007176,-23.42,119.80,NEWMAN AERO,1976,99999.9
007176,-23.42,119.80,NEWMAN AERO,1977,16.7
007176,-23.42,119.80,NEWMAN AERO,1978,99999.9
007176,-23.42,119.80,NEWMAN AERO,1979,15.0
007176,-23.42,119.80,NEWMAN AERO,1980,16.3
007176,-23.42,119.80,NEWMAN AERO,1981,15.9
007176,-23.42,119.80,NEWMAN AERO,1982,15.3
007176,-23.42,119.80,NEWMAN AERO,1983,16.3
007176,-23.42,119.80,NEWMAN AERO,1984,16.4
007176,-23.42,119.80,NEWMAN AERO,1985,99999.9
007176,-23.42,119.80,NEWMAN AERO,1986,16.6
007176,-23.42,119.80,NEWMAN AERO,1987,16.5
007176,-23.42,119.80,NEWMAN AERO,1988,16.8
007176,-23.42,119.80,NEWMAN AERO,1989,99999.9
007176,-23.42,119.80,NEWMAN AERO,1990,99999.9
007176,-23.42,119.80,NEWMAN AERO,1991,17.8
007176,-23.42,119.80,NEWMAN AERO,1992,16.5
007176,-23.42,119.80,NEWMAN AERO,1993,16.4
007176,-23.42,119.80,NEWMAN AERO,1994,16.4
007176,-23.42,119.80,NEWMAN AERO,1995,15.8
007176,-23.42,119.80,NEWMAN AERO,1996,17.3
007176,-23.42,119.80,NEWMAN AERO,1997,14.5
007176,-23.42,119.80,NEWMAN AERO,1998,16.4
007176,-23.42,119.80,NEWMAN AERO,1999,14.8
007176,-23.42,119.80,NEWMAN AERO,2000,14.2
007176,-23.42,119.80,NEWMAN AERO,2001,14.8
007176,-23.42,119.80,NEWMAN AERO,2002,15.4
007176,-23.42,119.80,NEWMAN AERO,2003,15.8
007176,-23.42,119.80,NEWMAN AERO,2004,15.7
007176,-23.42,119.80,NEWMAN AERO,2005,16.9
007176,-23.42,119.80,NEWMAN AERO,2006,15.9
007176,-23.42,119.80,NEWMAN AERO,2007,16.6
007176,-23.42,119.80,NEWMAN AERO,2008,16.9
007176,-23.42,119.80,NEWMAN AERO,2009,17.0
007176,-23.42,119.80,NEWMAN AERO,2010,17.7
007176,-23.42,119.80,NEWMAN AERO,2011,16.8
007176,-23.42,119.80,NEWMAN AERO,2012,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1910,20.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1911,20.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1912,19.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1913,19.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1914,20.7
004020,-21.18,119.75,MARBLE BAR COMPARISON,1915,19.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1916,19.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1917,18.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1918,19.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1919,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1920,19.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1921,19.4
004020,-21.18,119.75,MARBLE BAR COMPARISON,1922,19.3
004020,-21.18,119.75,MARBLE BAR COMPARISON,1923,19.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1924,19.7
004020,-21.18,119.75,MARBLE BAR COMPARISON,1925,18.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1926,19.7
004020,-21.18,119.75,MARBLE BAR COMPARISON,1927,19.5
004020,-21.18,119.75,MARBLE BAR COMPARISON,1928,19.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1929,19.3
004020,-21.18,119.75,MARBLE BAR COMPARISON,1930,19.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1931,19.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1932,19.3
004020,-21.18,119.75,MARBLE BAR COMPARISON,1933,19.4
004020,-21.18,119.75,MARBLE BAR COMPARISON,1934,18.6
004020,-21.18,119.75,MARBLE BAR COMPARISON,1935,18.5
004020,-21.18,119.75,MARBLE BAR COMPARISON,1936,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1937,19.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1938,20.5
004020,-21.18,119.75,MARBLE BAR COMPARISON,1939,19.1
004020,-21.18,119.75,MARBLE BAR COMPARISON,1940,19.3
004020,-21.18,119.75,MARBLE BAR COMPARISON,1941,20.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1942,19.1
004020,-21.18,119.75,MARBLE BAR COMPARISON,1943,18.4
004020,-21.18,119.75,MARBLE BAR COMPARISON,1944,19.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1945,20.1
004020,-21.18,119.75,MARBLE BAR COMPARISON,1946,19.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1947,19.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1948,17.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1949,18.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1950,19.1
004020,-21.18,119.75,MARBLE BAR COMPARISON,1951,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1952,19.6
004020,-21.18,119.75,MARBLE BAR COMPARISON,1953,19.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1954,20.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1955,19.4
004020,-21.18,119.75,MARBLE BAR COMPARISON,1956,18.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1957,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1958,19.5
004020,-21.18,119.75,MARBLE BAR COMPARISON,1959,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1960,19.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1961,18.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1962,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1963,19.1
004020,-21.18,119.75,MARBLE BAR COMPARISON,1964,19.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1965,20.1
004020,-21.18,119.75,MARBLE BAR COMPARISON,1966,18.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1967,18.5
004020,-21.18,119.75,MARBLE BAR COMPARISON,1968,18.7
004020,-21.18,119.75,MARBLE BAR COMPARISON,1969,19.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1970,19.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1971,19.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1972,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1973,20.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1974,19.7
004020,-21.18,119.75,MARBLE BAR COMPARISON,1975,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1976,18.4
004020,-21.18,119.75,MARBLE BAR COMPARISON,1977,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1978,19.3
004020,-21.18,119.75,MARBLE BAR COMPARISON,1979,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1980,20.1
004020,-21.18,119.75,MARBLE BAR COMPARISON,1981,19.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1982,19.7
004020,-21.18,119.75,MARBLE BAR COMPARISON,1983,19.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1984,19.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1985,18.5
004020,-21.18,119.75,MARBLE BAR COMPARISON,1986,20.3
004020,-21.18,119.75,MARBLE BAR COMPARISON,1987,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1988,20.2
004020,-21.18,119.75,MARBLE BAR COMPARISON,1989,20.4
004020,-21.18,119.75,MARBLE BAR COMPARISON,1990,21.1
004020,-21.18,119.75,MARBLE BAR COMPARISON,1991,21.4
004020,-21.18,119.75,MARBLE BAR COMPARISON,1992,21.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1993,20.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,1994,20.6
004020,-21.18,119.75,MARBLE BAR COMPARISON,1995,20.0
004020,-21.18,119.75,MARBLE BAR COMPARISON,1996,20.8
004020,-21.18,119.75,MARBLE BAR COMPARISON,1997,19.6
004020,-21.18,119.75,MARBLE BAR COMPARISON,1998,22.1
004020,-21.18,119.75,MARBLE BAR COMPARISON,1999,19.6
004020,-21.18,119.75,MARBLE BAR COMPARISON,2000,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,2001,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,2002,19.6
004020,-21.18,119.75,MARBLE BAR COMPARISON,2003,20.5
004020,-21.18,119.75,MARBLE BAR COMPARISON,2004,20.6
004020,-21.18,119.75,MARBLE BAR COMPARISON,2005,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,2006,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,2007,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,2008,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,2009,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,2010,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,2011,99999.9
004020,-21.18,119.75,MARBLE BAR COMPARISON,2012,99999.9
044021,-26.42,146.25,CHARLEVILLE AERO,1910,13.8
044021,-26.42,146.25,CHARLEVILLE AERO,1911,12.5
044021,-26.42,146.25,CHARLEVILLE AERO,1912,13.7
044021,-26.42,146.25,CHARLEVILLE AERO,1913,12.4
044021,-26.42,146.25,CHARLEVILLE AERO,1914,14.6
044021,-26.42,146.25,CHARLEVILLE AERO,1915,13.9
044021,-26.42,146.25,CHARLEVILLE AERO,1916,14.2
044021,-26.42,146.25,CHARLEVILLE AERO,1917,12.4
044021,-26.42,146.25,CHARLEVILLE AERO,1918,12.4
044021,-26.42,146.25,CHARLEVILLE AERO,1919,13.5
044021,-26.42,146.25,CHARLEVILLE AERO,1920,14.3
044021,-26.42,146.25,CHARLEVILLE AERO,1921,14.4
044021,-26.42,146.25,CHARLEVILLE AERO,1922,13.1
044021,-26.42,146.25,CHARLEVILLE AERO,1923,13.5
044021,-26.42,146.25,CHARLEVILLE AERO,1924,12.1
044021,-26.42,146.25,CHARLEVILLE AERO,1925,12.4
044021,-26.42,146.25,CHARLEVILLE AERO,1926,14.2
044021,-26.42,146.25,CHARLEVILLE AERO,1927,12.3
